Date,Close,High,Low
2023-01-03,38.75,38.9,37.95
2023-01-04,38.7,38.85,38.7
2023-01-05,39.2,40.2,38.75
2023-01-06,39.7,39.8,39.2
2023-01-09,40.7,41.1,39.7
2023-01-10,40.7,41.1,40.7
2023-01-11,40.15,40.7,40.05
2023-01-12,40.3,40.45,40.15
2023-01-13,39.7,40.8,39.6
2023-01-16,39.45,39.7,39.05
2023-01-17,40.0,40.4,39.45
2023-01-30,39.8,40.5,39.8
2023-01-31,40.4,40.5,40.0
2023-02-01,40.15,40.4,39.25
2023-02-02,40.1,40.5,40.0
2023-02-03,42.2,42.2,40.1
2023-02-06,40.5,42.8,40.2
2023-02-07,41.9,42.2,41.0
2023-02-08,41.25,42.1,41.25
2023-02-09,41.15,41.2,41.1
2023-02-10,41.0,41.15,40.8
2023-02-13,40.75,40.8,40.5
2023-02-14,40.85,40.95,40.6
2023-02-15,40.6,41.1,40.6
2023-02-16,40.65,40.95,40.3
2023-02-17,40.65,41.1,40.65
2023-02-20,40.85,40.85,40.7
2023-02-21,40.85,41.0,40.6
2023-02-22,40.7,40.9,40.7
2023-02-23,41.95,42.25,41.5
2023-02-24,46.1,46.1,42.1
2023-03-01,45.3,45.7,43.0
2023-03-02,46.45,47.5,45.7
2023-03-03,46.75,47.15,46.4
2023-03-06,47.2,48.2,47.15
2023-03-07,47.85,48.8,47.3
2023-03-08,47.05,47.85,46.65
2023-03-09,46.7,47.5,46.2
2023-03-10,45.15,46.7,45.15
2023-03-13,45.05,45.15,44.3
2023-03-14,46.0,46.25,44.85
2023-03-15,46.8,47.6,46.5
2023-03-16,48.0,48.1,47.0
2023-03-17,48.2,49.0,48.0
2023-03-20,49.6,50.6,48.8
2023-03-21,50.2,50.3,49.3
2023-03-22,49.1,50.3,49.0
2023-03-23,48.3,48.75,47.8
2023-03-24,48.25,48.4,47.8
2023-03-27,48.3,49.2,47.75
2023-03-28,48.35,48.8,47.95
2023-03-29,48.4,48.5,48.0
2023-03-30,48.2,48.55,48.1
2023-03-31,48.3,48.5,47.85
2023-04-06,48.2,49.2,48.2
2023-04-07,48.1,48.25,47.7
2023-04-10,48.1,48.95,47.9
2023-04-11,48.15,48.45,47.75
2023-04-12,47.9,48.55,47.7
2023-04-13,47.9,48.5,47.9
2023-04-14,48.5,48.9,48.3
2023-04-17,48.75,49.0,48.5
2023-04-18,49.05,49.45,48.95
2023-04-19,49.2,49.75,49.0
2023-04-20,48.9,49.25,48.9
2023-04-21,48.7,49.0,48.5
2023-04-24,49.15,49.2,48.6
2023-04-25,48.2,49.5,48.15
2023-04-26,48.6,49.15,48.5
2023-04-27,48.55,48.6,48.05
2023-04-28,49.55,51.0,49.0
2023-05-02,49.95,50.1,49.8
2023-05-03,49.35,49.55,49.35
2023-05-04,49.2,49.4,48.6
2023-05-05,49.15,49.6,49.15
2023-05-08,48.5,49.2,48.5
2023-05-09,47.5,48.75,47.4
2023-05-10,46.05,47.6,46.0
2023-05-11,45.55,46.15,45.5
2023-05-12,44.75,45.6,44.65
2023-05-15,44.9,44.9,44.15
2023-05-16,44.6,45.65,44.55
2023-05-17,44.2,45.05,44.1
2023-05-18,44.05,44.35,44.0
2023-05-19,44.85,44.95,44.25
2023-05-22,46.4,46.55,44.8
2023-05-23,46.2,46.9,46.1
2023-05-24,46.2,46.2,46.15
2023-05-25,46.85,47.0,46.2
2023-05-26,46.3,47.0,46.2
2023-05-29,46.45,47.0,46.3
2023-05-30,46.2,46.8,46.2
2023-05-31,46.1,46.25,45.9
2023-06-01,45.8,46.1,45.8
2023-06-02,45.9,46.0,45.8
2023-06-05,45.85,46.2,45.2
2023-06-06,46.25,46.25,45.8
2023-06-07,46.65,46.95,46.25
2023-06-08,46.4,47.0,46.2
2023-06-09,46.6,46.65,46.45
2023-06-12,46.55,46.6,46.4
2023-06-13,46.5,46.95,46.4
2023-06-14,46.5,46.55,46.45
2023-06-15,46.6,46.6,46.2
2023-06-16,46.7,46.85,46.45
2023-06-19,46.55,46.75,46.55
2023-06-20,46.25,46.4,46.25
2023-06-21,46.85,46.85,46.1
2023-06-26,46.35,46.9,46.2
2023-06-27,45.6,46.25,45.45
2023-06-28,45.7,45.85,45.5
2023-06-29,45.6,45.85,45.2
2023-06-30,45.6,46.45,45.6
2023-07-03,46.35,46.95,45.6
2023-07-04,46.65,46.9,46.35
2023-07-05,46.65,46.9,46.55
2023-07-06,46.2,46.7,45.85
2023-07-07,45.85,46.3,45.7
2023-07-10,46.2,46.2,46.0
2023-07-11,44.3,44.4,43.65
2023-07-12,43.8,44.2,43.8
2023-07-13,44.0,44.75,44.0
2023-07-14,43.6,44.0,43.0
2023-07-17,43.15,43.45,42.65
2023-07-18,42.95,43.3,42.9
2023-07-19,42.7,43.7,42.7
2023-07-20,42.85,42.9,42.75
2023-07-21,42.35,42.85,42.3
2023-07-24,41.9,42.35,41.5
2023-07-25,41.9,41.9,41.55
2023-07-26,41.75,41.95,41.7
2023-07-27,42.7,42.7,41.85
2023-07-28,43.0,43.0,42.8
2023-07-31,42.5,43.0,42.4
2023-08-01,42.4,42.75,42.35
2023-08-02,42.1,42.5,42.0
2023-08-04,42.1,42.1,41.8
2023-08-07,42.2,42.3,42.1
2023-08-08,41.9,42.5,41.85
2023-08-09,41.7,42.0,41.7
