Date,Close,High,Low
2023-01-03,17.17,17.17,16.78
2023-01-04,17.07,17.22,17.02
2023-01-05,17.12,17.12,16.98
2023-01-06,17.17,17.17,16.98
2023-01-09,17.17,17.27,17.07
2023-01-10,17.17,17.17,17.07
2023-01-11,17.17,17.17,17.12
2023-01-12,17.17,17.17,17.07
2023-01-13,17.07,17.12,16.98
2023-01-16,17.12,17.12,16.93
2023-01-17,17.12,17.12,17.02
2023-01-30,17.27,17.32,17.07
2023-01-31,17.12,17.27,17.12
2023-02-01,17.17,17.22,17.12
2023-02-02,17.37,17.37,17.02
2023-02-03,17.37,17.37,17.22
2023-02-06,17.27,17.37,17.27
2023-02-07,17.32,17.32,17.27
2023-02-08,17.32,17.32,17.17
2023-02-09,17.17,17.22,17.07
2023-02-10,17.22,17.27,17.07
2023-02-13,17.27,17.32,17.07
2023-02-14,17.27,17.27,17.12
2023-02-15,17.22,17.27,17.07
2023-02-16,17.22,17.27,17.07
2023-02-17,17.27,17.27,17.22
2023-02-20,17.37,17.37,17.12
2023-02-21,17.12,17.37,16.98
2023-02-22,17.46,17.56,17.07
2023-02-23,19.17,19.17,17.46
2023-02-24,18.78,20.1,18.54
2023-03-01,18.59,18.68,18.44
2023-03-02,18.68,18.83,18.54
2023-03-03,18.59,18.78,18.49
2023-03-06,18.63,18.83,18.59
2023-03-07,18.49,18.78,18.39
2023-03-08,18.44,18.68,18.2
2023-03-09,18.24,18.59,17.95
2023-03-10,17.9,18.1,17.66
2023-03-13,17.46,17.8,17.46
2023-03-14,17.61,17.61,17.46
2023-03-15,17.95,18.24,17.76
2023-03-16,17.76,18.0,17.56
2023-03-17,17.71,17.95,17.56
2023-03-20,17.76,17.85,17.66
2023-03-21,18.0,18.05,17.85
2023-03-22,18.05,18.05,17.85
2023-03-23,17.9,18.05,17.85
2023-03-24,17.95,17.95,17.76
2023-03-27,18.24,18.29,17.95
2023-03-28,18.34,18.39,18.15
2023-03-29,18.34,18.44,18.24
2023-03-30,18.39,18.39,18.2
2023-03-31,18.34,18.44,18.24
2023-04-06,18.39,18.49,18.24
2023-04-07,18.34,18.44,18.29
2023-04-10,18.34,18.34,18.29
2023-04-11,18.29,18.39,18.24
