Date,Close,High,Low
2023-01-03,12.28,12.38,12.24
2023-01-04,12.28,12.33,12.28
2023-01-05,12.38,12.38,12.33
2023-01-06,12.38,12.43,12.28
2023-01-09,12.48,12.48,12.38
2023-01-10,12.57,12.62,12.48
2023-01-11,12.57,12.72,12.52
2023-01-12,12.52,12.62,12.48
2023-01-13,12.52,12.57,12.48
2023-01-16,12.57,12.57,12.48
2023-01-17,12.52,12.57,12.48
2023-01-30,12.57,12.62,12.48
2023-01-31,12.57,12.62,12.52
2023-02-01,12.57,12.67,12.57
2023-02-02,12.67,12.72,12.57
2023-02-03,12.72,12.72,12.62
2023-02-06,12.67,12.72,12.62
2023-02-07,12.67,12.72,12.57
2023-02-08,12.67,12.76,12.67
2023-02-09,12.67,12.76,12.67
2023-02-10,12.67,12.76,12.67
2023-02-13,12.72,12.72,12.62
2023-02-14,12.72,12.76,12.67
2023-02-15,12.67,12.72,12.67
2023-02-16,12.67,12.72,12.67
2023-02-17,12.72,12.72,12.67
2023-02-20,12.86,12.91,12.72
2023-02-21,12.81,12.91,12.81
2023-02-22,12.91,12.96,12.76
2023-02-23,13.1,13.15,12.96
2023-02-24,13.2,13.29,13.15
2023-03-01,13.34,13.34,13.15
2023-03-02,13.2,13.34,13.2
2023-03-03,13.2,13.29,13.15
2023-03-06,13.34,13.39,13.24
2023-03-07,13.48,13.53,13.34
2023-03-08,13.58,13.58,13.48
2023-03-09,13.48,13.63,13.48
2023-03-10,13.34,13.44,13.29
2023-03-13,13.2,13.24,13.0
2023-03-14,13.05,13.15,12.96
2023-03-15,13.15,13.2,13.1
2023-03-16,12.96,13.05,12.91
2023-03-17,13.0,13.05,12.96
2023-03-20,13.05,13.05,12.96
2023-03-21,13.2,13.34,13.05
2023-03-22,13.24,13.29,13.2
2023-03-23,13.24,13.29,13.2
2023-03-24,13.24,13.34,13.2
2023-03-27,13.2,13.29,13.15
2023-03-28,13.29,13.29,13.2
2023-03-29,13.29,13.34,13.24
2023-03-30,13.24,13.34,13.24
2023-03-31,13.29,13.29,13.2
2023-04-06,13.34,13.34,13.24
2023-04-07,13.39,13.39,13.29
2023-04-10,13.39,13.44,13.39
2023-04-11,13.44,13.48,13.44
2023-04-12,13.53,13.53,13.44
2023-04-13,13.58,13.63,13.53
2023-04-14,13.58,13.68,13.58
2023-04-17,13.58,13.63,13.53
2023-04-18,13.48,13.58,13.48
2023-04-19,13.53,13.58,13.48
2023-04-20,13.39,13.48,13.34
2023-04-21,13.39,13.44,13.34
2023-04-24,13.44,13.44,13.34
2023-04-25,13.44,13.58,13.39
2023-04-26,13.53,13.53,13.39
2023-04-27,13.53,13.58,13.48
2023-04-28,13.53,13.63,13.53
2023-05-02,13.82,13.82,13.58
2023-05-03,13.87,13.96,13.72
2023-05-04,13.96,13.96,13.82
2023-05-05,14.06,14.06,13.96
2023-05-08,14.06,14.11,13.96
2023-05-09,14.11,14.11,14.01
2023-05-10,14.11,14.16,14.06
2023-05-11,13.96,14.06,13.87
2023-05-12,13.96,14.01,13.82
2023-05-15,14.01,14.06,13.92
2023-05-16,14.06,14.11,13.96
2023-05-17,14.16,14.2,14.01
2023-05-18,14.11,14.2,14.11
2023-05-19,14.11,14.11,14.06
2023-05-22,14.11,14.16,14.11
2023-05-23,14.11,14.16,14.06
2023-05-24,14.11,14.16,14.06
2023-05-25,14.06,14.11,14.06
2023-05-26,14.01,14.06,13.92
2023-05-29,14.06,14.11,14.01
2023-05-30,14.11,14.11,14.06
2023-05-31,14.06,14.16,14.06
2023-06-01,14.06,14.16,14.06
2023-06-02,14.11,14.11,14.06
2023-06-05,14.16,14.2,14.11
