Date,Close,High,Low
2023-01-03,59.85,60.07,58.69
2023-01-04,59.85,60.15,58.76
2023-01-05,59.93,60.0,59.85
2023-01-06,60.36,60.58,59.93
2023-01-09,61.68,62.04,60.36
2023-01-10,62.19,62.77,61.68
2023-01-11,62.04,62.77,61.24
2023-01-12,62.12,62.77,61.39
2023-01-13,61.31,61.97,61.31
2023-01-16,61.31,61.31,61.31
2023-01-17,61.68,62.04,61.31
2023-01-30,62.63,63.14,61.68
2023-01-31,68.83,62.77,62.26
2023-02-01,62.77,63.87,62.41
2023-02-02,62.85,63.5,61.68
2023-02-03,62.7,62.92,62.7
2023-02-06,62.92,63.28,62.7
2023-02-07,65.69,66.06,64.23
2023-02-08,65.4,67.88,65.33
2023-02-09,64.74,65.4,63.72
2023-02-10,64.82,65.11,64.82
2023-02-13,65.04,66.06,64.6
2023-02-14,68.98,69.27,64.96
2023-02-15,68.76,70.8,67.96
2023-02-16,67.23,68.39,65.84
2023-02-17,66.57,67.15,66.42
2023-02-20,67.08,67.88,66.57
2023-02-21,67.08,68.18,66.79
2023-02-22,72.41,70.8,66.42
2023-02-23,72.04,72.63,70.66
2023-02-24,79.2,79.2,79.2
2023-03-01,85.04,86.86,79.2
2023-03-02,82.85,85.04,79.93
2023-03-03,81.75,84.31,81.75
2023-03-06,83.94,84.31,82.12
2023-03-07,82.85,84.67,82.85
2023-03-08,82.85,83.58,82.48
2023-03-09,83.21,84.31,82.48
2023-03-10,91.24,91.24,83.58
2023-03-13,89.42,94.53,88.69
2023-03-14,89.78,91.97,88.69
2023-03-15,97.81,97.81,89.78
2023-03-16,93.07,97.45,91.61
2023-03-17,100.0,100.73,93.8
2023-03-20,102.19,104.74,97.81
2023-03-21,101.82,104.38,100.0
2023-03-22,103.65,103.65,100.73
2023-03-23,103.65,104.01,101.09
2023-03-24,106.57,108.39,105.11
2023-03-27,112.41,117.15,108.76
2023-03-28,108.76,114.23,101.46
2023-03-29,109.12,111.31,106.57
2023-03-30,108.03,109.12,107.3
2023-03-31,101.82,107.3,100.36
2023-04-06,101.82,102.92,100.73
2023-04-07,102.19,104.38,100.36
2023-04-10,105.84,108.03,104.01
2023-04-11,104.38,106.57,103.28
2023-04-12,105.84,106.57,104.38
2023-04-13,107.3,112.04,104.38
2023-04-14,111.31,111.31,108.03
2023-04-17,110.22,113.14,108.39
2023-04-18,109.49,110.95,107.66
2023-04-19,109.85,112.41,108.76
2023-04-20,108.39,113.5,108.39
2023-04-21,108.03,110.95,106.93
2023-04-24,108.39,109.49,108.03
2023-04-25,106.2,109.49,105.11
2023-04-26,105.11,106.2,104.01
2023-04-27,107.66,110.58,105.11
2023-04-28,107.66,108.76,107.3
2023-05-02,106.93,109.12,105.84
2023-05-03,106.2,108.39,105.84
2023-05-04,108.39,109.49,106.2
2023-05-05,110.22,112.04,108.03
2023-05-08,109.85,110.95,108.76
2023-05-09,109.49,113.87,109.12
2023-05-10,111.68,111.68,108.39
2023-05-11,104.74,111.68,103.65
2023-05-12,104.01,104.01,101.09
2023-05-15,105.11,105.84,102.19
2023-05-16,105.11,105.84,103.28
2023-05-17,107.66,108.03,106.57
2023-05-18,105.11,108.39,104.01
2023-05-19,104.01,104.74,102.92
2023-05-22,105.11,108.03,104.01
2023-05-23,105.47,106.2,105.47
2023-05-24,105.11,106.93,104.01
2023-05-25,104.74,106.57,104.38
2023-05-26,103.65,104.74,103.28
2023-05-29,109.49,105.47,103.65
2023-05-30,104.38,105.11,104.01
2023-05-31,105.11,105.84,105.11
2023-06-01,105.47,108.03,105.47
2023-06-02,105.11,105.47,104.74
2023-06-05,108.03,108.03,104.38
2023-06-06,108.76,109.12,107.3
2023-06-07,111.31,115.69,108.39
2023-06-08,110.95,113.14,110.22
2023-06-09,112.77,115.33,111.31
2023-06-12,114.96,116.42,109.49
2023-06-13,114.6,116.79,113.14
2023-06-14,113.14,113.87,113.14
2023-06-15,110.95,113.14,110.95
2023-06-16,121.9,121.9,113.5
2023-06-19,120.8,129.56,115.69
2023-06-20,126.64,132.85,119.34
2023-06-21,131.39,131.39,125.55
2023-06-26,127.74,133.94,127.74
2023-06-27,133.21,133.21,126.28
2023-06-28,135.04,141.61,133.58
2023-06-29,136.13,140.88,134.31
