Date,Close,High,Low
2023-03-30,197.0,200.5,194.5
2023-03-31,180.5,191.0,179.5
2023-04-06,179.0,185.5,178.0
2023-04-07,182.5,183.5,181.0
2023-04-10,191.5,191.5,181.0
2023-04-11,195.0,200.0,193.5
2023-04-12,187.5,192.0,187.5
2023-04-13,191.5,193.0,190.0
2023-04-14,190.0,193.0,189.0
2023-04-17,189.0,192.0,189.0
2023-04-18,190.0,192.0,189.5
2023-04-19,191.5,191.5,191.5
2023-04-20,189.5,190.0,189.5
2023-04-21,187.0,190.5,187.0
2023-04-24,184.5,187.0,181.5
2023-04-25,183.5,186.0,182.0
2023-04-26,183.5,183.5,183.5
2023-04-27,181.0,183.5,180.0
2023-04-28,188.0,189.0,182.5
2023-05-02,188.0,190.5,187.5
2023-05-03,187.0,187.0,184.0
2023-05-04,186.0,186.0,184.0
2023-05-05,188.0,188.0,186.5
2023-05-08,188.5,188.5,186.5
2023-05-09,187.0,189.0,186.0
2023-05-10,186.0,187.5,186.0
2023-05-11,185.5,188.0,185.5
2023-05-12,185.0,188.0,185.0
2023-05-15,185.0,185.0,184.0
2023-05-16,184.5,185.5,184.0
2023-05-17,184.0,185.0,180.0
2023-05-18,183.5,185.0,181.5
2023-05-19,182.0,184.0,182.0
2023-05-22,182.5,183.0,181.0
2023-05-23,183.5,183.5,181.5
2023-05-24,180.5,182.5,180.0
2023-05-25,181.0,181.5,180.0
2023-05-26,183.0,183.0,180.0
2023-05-29,189.5,189.5,182.0
2023-05-30,185.0,189.5,184.0
2023-05-31,183.0,184.0,181.0
2023-06-01,183.0,183.0,181.5
2023-06-02,185.0,186.5,182.5
2023-06-05,186.0,187.5,184.0
2023-06-06,186.0,186.0,185.0
2023-06-07,184.5,185.5,184.5
2023-06-08,184.0,184.0,182.0
2023-06-09,185.0,185.5,183.0
2023-06-12,185.5,185.5,183.0
2023-06-13,184.5,186.5,184.5
2023-06-14,186.5,186.5,184.0
2023-06-15,185.0,185.0,184.0
2023-06-16,185.5,186.5,184.0
2023-06-19,187.0,187.0,186.0
2023-06-20,186.5,187.0,185.0
2023-06-21,185.5,185.5,185.5
2023-06-26,185.0,185.5,184.0
2023-06-27,183.5,185.5,182.5
2023-06-28,184.5,184.5,183.5
2023-06-29,184.0,184.0,182.0
2023-06-30,183.0,183.0,182.0
2023-07-03,183.5,184.0,181.0
2023-07-04,183.5,184.5,183.0
2023-07-05,185.5,185.5,183.5
2023-07-06,185.0,186.5,185.0
2023-07-07,184.5,187.0,182.0
2023-07-10,183.0,183.5,180.0
2023-07-11,184.0,184.0,182.0
2023-07-12,183.0,183.0,183.0
2023-07-13,181.0,184.0,181.0
2023-07-14,184.0,184.0,181.0
2023-07-17,184.5,184.5,182.5
2023-07-18,185.5,188.0,185.0
2023-07-19,186.0,187.0,186.0
2023-07-20,186.5,187.0,186.0
2023-07-21,186.0,186.0,183.5
2023-07-24,183.0,184.5,182.0
2023-07-25,184.0,185.0,184.0
2023-07-26,183.5,184.0,182.0
2023-07-27,184.5,184.5,184.5
2023-07-28,184.5,184.5,184.5
2023-07-31,183.5,185.5,183.5
2023-08-01,192.0,197.5,184.5
2023-08-02,189.0,190.0,186.5
2023-08-04,198.0,202.5,190.0
2023-08-07,215.0,216.0,197.0
2023-08-08,236.5,236.5,212.5
2023-08-09,241.0,244.5,226.5
2023-08-10,235.0,241.5,231.0
2023-08-11,231.0,236.5,230.0
2023-08-14,206.5,231.5,205.5
2023-08-15,215.0,216.5,205.0
2023-08-16,219.0,219.5,215.0
2023-08-17,218.5,219.5,214.0
2023-08-18,218.0,218.0,218.0
2023-08-21,213.5,218.0,210.0
2023-08-22,211.5,211.5,208.0
2023-08-23,211.0,212.0,207.0
2023-08-24,210.0,211.0,207.5
2023-08-25,208.0,210.0,208.0
2023-08-28,209.0,209.5,207.0
2023-08-29,210.0,210.0,210.0
2023-08-30,210.0,210.0,210.0
2023-08-31,210.5,210.5,210.0
2023-09-01,208.0,209.0,208.0
2023-09-04,208.5,209.0,207.5
2023-09-05,208.0,210.0,206.0
2023-09-06,209.0,211.0,208.0
2023-09-07,210.0,214.5,209.5
2023-09-08,210.0,210.0,210.0
2023-09-11,207.0,208.0,206.0
2023-09-12,205.5,209.5,204.5
2023-09-13,205.0,206.5,204.0
2023-09-14,204.0,207.5,203.5
2023-09-15,205.0,211.0,204.0
2023-09-18,210.0,210.0,203.0
2023-09-19,203.0,204.0,202.5
2023-09-20,203.0,203.0,203.0
2023-09-21,200.0,203.0,200.0
2023-09-22,199.5,202.0,198.0
2023-09-25,197.5,200.0,197.0
2023-09-26,198.0,200.0,197.0
2023-09-27,197.0,199.0,197.0
2023-09-28,198.0,199.0,197.0
2023-10-02,203.0,205.5,198.0
2023-10-03,204.5,204.5,200.0
2023-10-04,197.0,199.5,195.0
2023-10-05,198.5,202.0,198.5
2023-10-06,198.5,200.0,196.5
2023-10-11,193.5,197.5,192.5
2023-10-12,188.5,194.0,188.5
2023-10-13,188.0,190.5,185.0
2023-10-16,185.0,188.5,185.0
2023-10-17,186.0,187.0,185.0
2023-10-18,186.0,187.0,185.0
2023-10-19,187.0,187.0,184.0
2023-10-20,187.5,187.5,184.0
2023-10-23,184.5,185.0,184.0
2023-10-24,183.5,184.5,183.5
2023-10-25,183.0,185.0,183.0
2023-10-26,183.0,185.0,183.0
2023-10-27,183.0,184.0,182.0
2023-10-30,182.5,184.0,182.0
2023-10-31,181.5,183.5,181.0
