Date,Close,High,Low
2023-01-03,28.05,28.2,27.75
2023-01-04,28.35,28.35,28.0
2023-01-05,28.4,28.5,28.3
2023-01-06,28.4,28.6,28.4
2023-01-09,28.75,28.8,28.5
2023-01-10,28.65,28.8,28.65
2023-01-11,28.25,28.35,27.6
2023-01-12,28.05,28.3,27.9
2023-01-13,28.1,28.2,28.0
2023-01-16,28.1,28.35,27.95
2023-01-17,28.2,28.2,28.0
2023-01-30,28.25,28.5,28.15
2023-01-31,28.6,28.8,28.25
2023-02-01,28.65,28.75,28.5
2023-02-02,28.65,28.75,28.6
2023-02-03,28.6,28.85,28.45
2023-02-06,28.8,29.05,28.6
2023-02-07,29.25,29.65,28.85
2023-02-08,29.5,30.15,29.3
2023-02-09,29.95,30.3,29.4
2023-02-10,29.95,30.5,29.75
2023-02-13,32.9,32.9,30.35
2023-02-14,36.15,36.15,34.1
2023-02-15,39.05,39.25,36.3
2023-02-16,39.45,39.6,37.65
2023-02-17,40.1,41.45,39.15
2023-02-20,39.3,40.3,39.3
2023-02-21,38.8,39.3,38.0
2023-02-22,40.95,40.95,38.25
2023-02-23,40.7,44.5,40.1
2023-02-24,39.35,41.15,39.1
2023-03-01,39.8,41.15,39.4
2023-03-02,40.95,41.85,40.0
2023-03-03,41.4,42.85,40.15
2023-03-06,41.9,42.75,41.6
2023-03-07,42.4,43.5,41.2
2023-03-08,46.6,46.6,41.5
2023-03-09,46.6,50.7,46.3
2023-03-10,42.85,45.95,42.2
2023-03-13,41.6,43.1,40.4
2023-03-14,40.85,42.0,40.6
2023-03-15,41.1,42.45,40.85
2023-03-16,39.55,41.1,38.7
2023-03-17,43.5,43.5,40.4
2023-03-20,47.85,47.85,43.6
2023-03-21,49.65,52.6,48.45
2023-03-22,50.7,51.6,49.65
2023-03-23,50.2,51.5,49.4
2023-03-24,50.1,51.2,48.3
2023-03-27,50.2,52.6,49.7
2023-03-28,48.8,50.9,48.35
2023-03-29,49.5,49.65,48.4
2023-03-30,48.9,50.5,48.65
2023-03-31,49.6,49.6,48.4
2023-04-06,49.65,50.2,48.55
2023-04-07,49.0,51.2,48.95
2023-04-10,50.2,50.6,49.05
2023-04-11,49.35,50.6,49.3
2023-04-12,50.2,50.3,49.0
2023-04-13,48.85,50.3,48.65
2023-04-14,53.7,53.7,49.25
2023-04-17,59.0,59.0,55.3
2023-04-18,55.9,63.2,55.4
2023-04-19,57.3,60.4,56.9
2023-04-20,57.5,62.2,57.1
2023-04-21,54.0,59.6,53.7
2023-04-24,59.4,59.4,53.8
2023-04-25,57.3,62.8,55.7
2023-04-26,59.9,61.0,55.3
2023-04-27,59.9,60.6,58.0
2023-04-28,65.8,65.8,60.3
2023-05-02,66.6,71.4,65.2
2023-05-03,64.6,66.9,64.5
2023-05-04,66.2,69.2,64.8
2023-05-05,66.3,68.6,65.1
2023-05-08,68.5,68.7,66.1
2023-05-09,64.7,69.1,63.8
2023-05-10,65.4,66.5,64.5
2023-05-11,62.5,65.0,60.7
2023-05-12,64.2,66.0,61.2
2023-05-15,61.2,63.6,60.7
2023-05-16,60.5,62.9,60.3
2023-05-17,61.5,62.8,60.1
2023-05-18,67.6,67.6,62.5
2023-05-19,62.1,68.3,61.1
2023-05-22,63.4,63.4,61.2
2023-05-23,62.7,64.1,62.2
2023-05-24,62.1,63.9,62.0
2023-05-25,62.6,65.0,62.5
2023-05-26,64.6,67.8,63.5
2023-05-29,65.3,66.2,64.3
2023-05-30,63.8,66.8,63.2
2023-05-31,63.1,64.7,63.1
2023-06-01,63.3,63.6,62.0
2023-06-02,63.4,64.8,63.4
2023-06-05,63.4,64.4,63.2
2023-06-06,62.5,65.0,62.3
2023-06-07,61.8,63.1,61.7
2023-06-08,60.3,62.3,60.1
2023-06-09,60.6,61.6,60.4
2023-06-12,58.1,60.2,58.1
2023-06-13,59.9,60.4,58.1
2023-06-14,62.1,63.5,59.9
2023-06-15,62.8,66.0,61.6
2023-06-16,61.7,63.4,61.5
2023-06-19,62.0,63.4,60.7
2023-06-20,61.6,63.8,61.6
2023-06-21,62.0,63.1,61.5
2023-06-26,59.8,61.6,59.8
2023-06-27,58.0,60.2,58.0
2023-06-28,57.2,59.2,57.2
2023-06-29,57.6,58.7,57.1
2023-06-30,58.3,58.5,57.2
2023-07-03,59.3,59.5,58.0
2023-07-04,58.6,59.9,58.0
2023-07-05,58.6,59.6,58.5
2023-07-06,57.5,59.3,57.5
2023-07-07,56.0,57.3,55.1
2023-07-10,56.6,57.0,56.0
2023-07-11,57.2,57.6,56.7
2023-07-12,57.5,58.6,57.3
2023-07-13,57.8,58.7,57.8
2023-07-14,58.5,58.5,57.5
2023-07-17,58.0,58.9,56.7
2023-07-18,55.4,58.7,55.4
2023-07-19,56.0,56.9,55.5
2023-07-20,54.1,54.8,52.5
2023-07-21,52.4,53.7,52.3
2023-07-24,51.3,53.1,50.6
2023-07-25,52.0,52.7,51.2
2023-07-26,57.2,57.2,53.2
2023-07-27,60.3,61.9,55.2
2023-07-28,57.6,59.9,57.1
2023-07-31,55.7,59.0,55.5
2023-08-01,55.2,57.1,55.0
