Date,Close,High,Low
2023-01-03,12.04,12.09,11.99
2023-01-04,12.09,12.09,11.99
2023-01-05,12.14,12.14,12.04
2023-01-06,12.14,12.18,12.09
2023-01-09,12.23,12.28,12.18
2023-01-10,12.14,12.23,12.09
2023-01-11,12.23,12.23,12.18
2023-01-12,12.33,12.38,12.23
2023-01-13,12.23,12.38,12.18
2023-01-16,12.28,12.33,12.23
2023-01-17,12.33,12.33,12.23
2023-01-30,12.38,12.48,12.33
2023-01-31,12.48,12.52,12.38
2023-02-01,12.48,12.48,12.38
2023-02-02,12.48,12.52,12.38
2023-02-03,12.52,12.52,12.38
2023-02-06,12.43,12.52,12.33
2023-02-07,12.43,12.48,12.38
2023-02-08,12.48,12.52,12.43
2023-02-09,12.38,12.48,12.33
2023-02-10,12.38,12.43,12.33
2023-02-13,12.43,12.48,12.28
2023-02-14,12.48,12.48,12.38
2023-02-15,12.48,12.52,12.43
2023-02-16,12.48,12.48,12.38
2023-02-17,12.43,12.43,12.38
2023-02-20,12.43,12.48,12.33
2023-02-21,12.43,12.43,12.38
2023-02-22,12.33,12.38,12.18
2023-02-23,12.43,12.43,12.28
2023-02-24,12.18,12.48,12.18
2023-03-01,12.28,12.33,12.23
2023-03-02,12.33,12.38,12.28
2023-03-03,12.33,12.33,12.28
2023-03-06,12.38,12.43,12.28
2023-03-07,12.48,12.48,12.38
2023-03-08,12.48,12.52,12.43
2023-03-09,12.38,12.48,12.38
2023-03-10,12.33,12.38,12.28
2023-03-13,12.18,12.28,12.14
2023-03-14,12.09,12.18,12.09
2023-03-15,12.09,12.18,11.99
2023-03-16,11.89,11.99,11.84
2023-03-17,11.94,11.99,11.84
2023-03-20,11.89,11.94,11.84
2023-03-21,11.94,12.04,11.89
2023-03-22,12.09,12.18,11.94
2023-03-23,12.04,12.14,11.99
2023-03-24,12.04,12.09,11.99
2023-03-27,11.89,11.99,11.89
2023-03-28,11.94,11.94,11.84
2023-03-29,11.89,11.94,11.84
2023-03-30,11.89,11.94,11.84
2023-03-31,11.94,11.94,11.84
2023-04-06,11.89,11.94,11.84
2023-04-07,11.94,11.94,11.89
2023-04-10,11.99,11.99,11.89
2023-04-11,11.99,11.99,11.94
2023-04-12,11.99,12.04,11.94
2023-04-13,11.99,12.04,11.94
2023-04-14,12.04,12.04,11.94
2023-04-17,11.99,12.04,11.94
2023-04-18,11.94,11.99,11.89
2023-04-19,11.89,11.94,11.84
2023-04-20,11.89,11.94,11.84
2023-04-21,11.89,11.89,11.8
2023-04-24,11.84,11.84,11.75
2023-04-25,11.75,11.84,11.75
2023-04-26,11.84,11.84,11.75
2023-04-27,11.84,11.84,11.75
2023-04-28,11.94,11.94,11.8
2023-05-02,11.94,11.99,11.84
2023-05-03,11.94,11.99,11.84
2023-05-04,11.89,11.99,11.89
2023-05-05,11.94,11.99,11.89
2023-05-08,11.99,12.04,11.94
2023-05-09,12.04,12.04,11.94
2023-05-10,11.94,12.09,11.94
2023-05-11,11.84,11.99,11.84
2023-05-12,11.89,11.89,11.8
2023-05-15,11.99,11.99,11.84
2023-05-16,12.04,12.04,11.89
2023-05-17,12.14,12.23,11.99
2023-05-18,12.14,12.18,12.04
2023-05-19,12.14,12.18,12.04
2023-05-22,12.14,12.14,12.04
2023-05-23,12.04,12.18,12.04
2023-05-24,12.14,12.18,11.99
2023-05-25,12.04,12.09,12.04
2023-05-26,11.99,12.04,11.94
2023-05-29,11.99,12.04,11.94
2023-05-30,12.04,12.09,11.99
2023-05-31,11.99,12.14,11.99
2023-06-01,11.94,12.09,11.94
2023-06-02,11.94,11.99,11.89
2023-06-05,12.04,12.09,11.94
2023-06-06,12.04,12.09,11.94
2023-06-07,12.09,12.09,11.99
2023-06-08,12.09,12.09,11.99
2023-06-09,12.09,12.09,11.99
2023-06-12,11.99,12.09,11.99
2023-06-13,11.99,12.04,11.99
2023-06-14,11.99,12.09,11.99
2023-06-15,11.99,12.04,11.94
2023-06-16,11.99,12.09,11.99
2023-06-19,11.99,12.04,11.94
2023-06-20,11.99,11.99,11.94
2023-06-21,11.99,12.09,11.94
2023-06-26,12.04,12.04,11.94
2023-06-27,11.94,12.04,11.94
2023-06-28,11.99,12.04,11.94
2023-06-29,12.04,12.09,11.99
2023-06-30,12.09,12.14,12.04
2023-07-03,12.18,12.18,12.09
2023-07-04,12.14,12.14,12.09
2023-07-05,12.09,12.14,12.04
2023-07-06,11.99,12.09,11.94
2023-07-07,11.94,11.99,11.89
2023-07-10,11.99,12.04,11.94
2023-07-11,11.99,12.09,11.99
2023-07-12,11.99,12.09,11.99
2023-07-13,11.94,12.09,11.94
2023-07-14,12.04,12.09,11.94
2023-07-17,12.04,12.14,11.99
2023-07-18,12.04,12.09,11.99
2023-07-19,12.14,12.14,12.04
2023-07-20,12.04,12.14,11.99
2023-07-21,12.09,12.14,12.04
2023-07-24,11.99,12.14,11.99
2023-07-25,12.04,12.14,11.99
2023-07-26,12.09,12.14,12.04
2023-07-27,12.33,12.33,12.14
2023-07-28,12.33,12.38,12.28
2023-07-31,12.33,12.48,12.33
2023-08-01,12.52,12.52,12.33
2023-08-02,12.3,12.4,12.3
2023-08-04,12.3,12.4,12.25
2023-08-07,12.3,12.35,12.25
