Date,Close,High,Low
2023-01-03,15.0,15.0,14.5
2023-01-04,14.85,15.05,14.8
2023-01-05,15.0,15.0,14.85
2023-01-06,15.0,15.0,14.95
2023-01-09,15.2,15.25,14.95
2023-01-10,15.1,15.25,15.05
2023-01-11,14.85,15.25,14.7
2023-01-12,14.75,14.9,14.55
2023-01-13,14.75,14.75,14.45
2023-01-16,14.75,14.85,14.55
2023-01-17,14.6,14.8,14.6
2023-01-30,14.85,14.85,14.3
2023-01-31,14.8,14.85,14.5
2023-02-01,14.8,14.9,14.7
2023-02-02,14.8,14.95,14.7
2023-02-03,14.85,14.9,14.7
2023-02-06,14.7,14.8,14.65
2023-02-07,14.9,14.95,14.7
2023-02-08,14.65,14.95,14.45
2023-02-09,14.65,14.75,14.5
2023-02-10,14.4,14.6,14.3
2023-02-13,14.25,14.35,14.2
2023-02-14,14.25,14.4,14.1
2023-02-15,14.0,14.25,14.0
2023-02-16,14.15,14.2,14.0
2023-02-17,14.2,14.2,14.0
2023-02-20,14.35,14.35,14.05
2023-02-21,14.3,14.45,14.25
2023-02-22,14.3,14.35,14.15
2023-02-23,14.3,14.45,14.25
2023-02-24,14.3,14.3,14.1
2023-03-01,14.25,14.3,14.05
2023-03-02,14.4,14.55,14.3
2023-03-03,14.55,14.55,14.4
2023-03-06,14.55,14.7,14.45
2023-03-07,14.5,14.6,14.4
2023-03-08,14.4,14.55,14.4
2023-03-09,14.4,14.6,14.35
2023-03-10,14.3,14.55,14.25
2023-03-13,14.05,14.2,13.85
2023-03-14,14.05,14.15,14.05
2023-03-15,14.1,14.3,14.1
2023-03-16,13.95,14.1,13.85
2023-03-17,14.05,14.1,14.0
2023-03-20,14.0,14.2,14.0
2023-03-21,14.2,14.3,14.15
2023-03-22,14.3,14.35,14.2
2023-03-23,14.3,14.4,14.1
2023-03-24,14.6,14.7,14.3
2023-03-27,14.8,15.0,14.7
2023-03-28,14.6,14.8,14.55
2023-03-29,14.75,14.9,14.65
2023-03-30,14.7,14.85,14.7
2023-03-31,14.7,14.8,14.4
2023-04-06,14.6,14.6,14.4
2023-04-07,14.6,14.75,14.5
2023-04-10,14.7,14.75,14.6
2023-04-11,14.6,14.7,14.55
2023-04-12,16.05,16.05,14.95
2023-04-13,16.4,17.05,16.3
2023-04-14,16.05,16.55,15.9
2023-04-17,16.75,17.3,16.0
2023-04-18,16.6,17.05,16.6
2023-04-19,16.2,16.95,16.15
2023-04-20,16.45,16.55,16.1
2023-04-21,16.3,16.7,15.95
2023-04-24,16.15,16.7,16.15
2023-04-25,15.4,16.4,15.05
2023-04-26,15.4,15.6,15.2
2023-04-27,15.85,15.9,15.3
2023-04-28,15.85,16.15,15.8
2023-05-02,15.95,16.15,15.8
2023-05-03,15.75,15.95,15.7
2023-05-04,15.95,16.05,15.75
2023-05-05,16.35,16.35,15.95
2023-05-08,16.45,17.1,16.4
2023-05-09,16.2,16.55,16.0
2023-05-10,15.65,15.95,15.5
2023-05-11,15.2,15.8,15.2
2023-05-12,15.35,15.4,15.1
2023-05-15,15.5,15.5,15.05
2023-05-16,15.55,15.65,15.5
2023-05-17,15.5,15.65,15.5
2023-05-18,15.4,15.7,15.35
2023-05-19,15.35,15.5,15.2
2023-05-22,15.5,15.55,15.3
2023-05-23,15.85,15.9,15.5
2023-05-24,15.8,16.15,15.7
2023-05-25,15.85,15.85,15.65
2023-05-26,15.8,15.9,15.7
2023-05-29,16.3,16.7,15.85
2023-05-30,16.05,16.5,16.05
2023-05-31,16.2,16.2,16.0
2023-06-01,16.25,16.3,16.1
2023-06-02,16.3,16.4,16.2
2023-06-05,16.75,17.2,16.65
2023-06-06,16.45,16.75,16.4
2023-06-07,18.05,18.05,18.05
2023-06-08,19.85,19.85,19.85
2023-06-09,21.8,21.8,21.05
2023-06-12,22.3,23.25,21.3
2023-06-13,22.6,22.75,21.9
2023-06-14,23.1,23.25,22.4
2023-06-15,22.4,23.35,22.4
2023-06-16,21.8,22.4,21.45
2023-06-19,22.1,22.3,21.75
2023-06-20,22.25,22.6,22.2
2023-06-21,22.45,22.45,21.85
2023-06-26,24.65,24.65,22.3
2023-06-27,22.2,24.65,22.2
2023-06-28,22.4,22.7,22.0
2023-06-29,20.55,22.6,20.2
2023-06-30,21.15,21.75,20.3
2023-07-03,21.8,22.65,21.0
2023-07-04,22.05,22.35,21.15
2023-07-05,21.3,22.5,21.3
2023-07-06,21.3,21.9,21.2
2023-07-07,19.2,19.4,19.2
2023-07-10,17.6,18.5,17.2
2023-07-11,17.5,18.1,17.5
2023-07-12,17.3,18.0,17.0
2023-07-13,17.85,18.6,17.45
2023-07-14,17.8,18.25,17.6
2023-07-17,18.1,18.4,17.55
2023-07-18,17.75,18.6,17.7
2023-07-19,17.45,18.3,17.35
2023-07-20,17.9,18.2,17.55
2023-07-21,17.6,17.95,17.55
2023-07-24,16.8,17.65,16.6
2023-07-25,17.4,17.55,16.85
2023-07-26,17.3,17.8,17.05
2023-07-27,17.65,18.3,17.4
2023-07-28,18.0,18.2,17.4
2023-07-31,18.15,18.7,17.85
2023-08-01,18.25,18.6,18.05
2023-08-02,18.0,18.45,17.7
2023-08-04,18.6,18.75,17.75
2023-08-07,19.6,20.25,18.55
