Date,Close,High,Low
2023-01-03,18.5,18.5,18.5
2023-01-04,18.45,18.5,18.45
2023-01-05,18.45,18.45,18.45
2023-01-06,18.7,18.7,18.7
2023-01-09,18.45,18.45,18.45
2023-01-10,18.15,18.35,18.0
2023-01-11,18.65,18.65,18.65
2023-01-12,18.65,18.65,18.65
2023-01-13,18.25,18.25,18.2
2023-01-16,18.25,18.25,18.25
2023-01-17,18.25,18.25,18.25
2023-01-30,18.25,18.3,18.25
2023-01-31,18.6,18.6,18.25
2023-02-01,18.6,18.75,18.45
2023-02-02,18.5,18.5,18.5
2023-02-03,18.75,19.0,18.7
2023-02-06,18.8,18.8,18.75
2023-02-07,18.6,18.75,18.6
2023-02-08,17.0,18.5,18.3
2023-02-09,18.3,18.6,18.3
2023-02-10,18.25,18.8,18.25
2023-02-13,18.3,18.3,18.3
2023-02-14,18.3,18.3,18.3
2023-02-15,18.6,18.6,18.4
2023-02-16,18.45,18.45,18.4
2023-02-17,18.65,18.65,18.55
2023-02-20,18.75,18.9,18.7
2023-02-21,18.8,18.8,18.7
2023-02-22,18.65,18.65,18.35
2023-02-23,18.9,18.9,18.75
2023-02-24,18.9,18.95,18.9
2023-03-01,18.6,18.7,18.6
2023-03-02,18.55,18.55,18.55
2023-03-03,18.5,18.6,18.5
2023-03-06,18.9,18.9,18.5
2023-03-07,18.8,19.0,18.7
2023-03-08,18.8,18.8,18.7
2023-03-09,18.8,18.85,18.8
2023-03-10,18.6,18.8,18.6
2023-03-13,19.0,19.0,18.6
2023-03-14,18.9,18.9,18.7
2023-03-15,18.95,18.95,18.75
2023-03-16,18.5,18.95,18.5
2023-03-17,18.6,18.8,18.45
2023-03-20,18.7,18.7,18.6
2023-03-21,18.7,18.75,18.6
2023-03-22,18.65,18.65,18.65
2023-03-23,18.75,19.3,18.75
2023-03-24,19.05,19.05,18.8
2023-03-27,18.9,19.05,18.85
2023-03-28,18.85,18.9,18.85
2023-03-29,18.9,19.4,18.9
2023-03-30,18.95,18.95,18.95
2023-03-31,19.1,19.25,18.95
2023-04-06,19.05,19.25,19.05
2023-04-07,19.05,19.2,18.9
2023-04-10,19.5,19.05,19.0
2023-04-11,19.1,19.1,19.0
2023-04-12,19.65,19.35,19.05
2023-04-13,19.35,19.5,19.2
2023-04-14,19.5,19.5,19.2
2023-04-17,19.75,19.75,19.3
2023-04-18,19.85,20.0,19.55
2023-04-19,20.0,20.0,19.2
2023-04-20,19.9,20.25,19.6
2023-04-21,19.3,19.75,19.3
2023-04-24,19.35,19.35,19.35
2023-04-25,19.6,20.0,19.25
2023-04-26,19.25,19.3,19.15
2023-04-27,19.25,19.25,19.25
2023-04-28,19.6,19.65,19.5
2023-05-02,19.7,19.7,19.6
2023-05-03,19.5,19.5,19.45
2023-05-04,19.9,20.15,19.6
2023-05-05,20.3,20.55,19.95
2023-05-08,20.5,20.9,20.3
2023-05-09,19.95,20.85,19.95
2023-05-10,19.95,19.95,19.65
2023-05-11,19.2,19.8,19.2
2023-05-12,19.4,19.4,19.3
2023-05-15,19.3,19.5,19.2
2023-05-16,19.65,19.7,19.35
2023-05-17,19.6,19.7,19.15
2023-05-18,19.95,19.95,19.35
2023-05-19,20.05,20.05,19.65
2023-05-22,20.2,20.5,19.8
2023-05-23,20.5,20.5,20.2
2023-05-24,20.45,20.45,19.85
2023-05-25,20.3,20.65,20.05
2023-05-26,20.5,20.75,20.1
2023-05-29,20.65,20.7,20.15
2023-05-30,20.6,20.7,20.1
2023-05-31,20.55,20.55,20.1
2023-06-01,20.55,20.55,20.15
2023-06-02,20.65,20.85,20.35
2023-06-05,20.65,20.7,20.4
2023-06-06,20.8,20.8,20.0
2023-06-07,20.9,20.9,20.25
2023-06-08,20.95,21.0,20.2
2023-06-09,21.05,21.05,20.35
2023-06-12,20.75,20.95,20.45
2023-06-13,20.5,20.75,20.5
2023-06-14,20.7,20.7,20.3
2023-06-15,20.9,20.9,20.3
2023-06-16,20.7,20.7,20.25
