Date,Close,High,Low
2023-01-03,44.25,44.4,43.4
2023-01-04,44.95,45.0,44.25
2023-01-05,45.5,45.5,44.95
2023-01-06,45.25,45.6,45.15
2023-01-09,46.25,46.25,45.6
2023-01-10,46.15,46.25,45.8
2023-01-11,46.25,46.4,46.05
2023-01-12,46.4,46.5,46.2
2023-01-13,46.35,46.7,46.2
2023-01-16,46.8,46.95,46.35
2023-01-17,47.1,47.1,46.7
2023-01-30,47.95,48.15,47.05
2023-01-31,46.6,47.9,46.6
2023-02-01,47.1,47.3,46.55
2023-02-02,46.75,47.3,46.55
2023-02-03,47.2,47.2,46.5
2023-02-06,46.6,47.1,46.6
2023-02-07,46.8,47.0,46.65
2023-02-08,46.85,46.95,46.6
2023-02-09,46.95,47.0,46.5
2023-02-10,47.05,47.2,46.65
2023-02-13,47.15,47.15,46.5
2023-02-14,47.3,47.5,47.2
2023-02-15,46.8,47.3,46.7
2023-02-16,47.1,47.45,46.6
2023-02-17,47.15,47.4,46.75
2023-02-20,47.8,47.8,47.05
2023-02-21,47.8,47.8,47.5
2023-02-22,47.65,47.8,47.05
2023-02-23,47.85,48.0,47.6
2023-02-24,47.65,47.8,47.6
2023-03-01,47.45,47.5,47.1
2023-03-02,47.15,47.45,46.85
2023-03-03,47.3,47.3,47.0
2023-03-06,47.8,47.85,47.3
2023-03-07,47.85,47.9,47.7
2023-03-08,47.8,47.9,47.6
2023-03-09,47.3,47.75,47.15
2023-03-10,45.85,47.15,45.85
2023-03-13,45.45,45.85,45.2
2023-03-14,44.55,45.2,44.3
2023-03-15,44.6,45.25,44.6
2023-03-16,44.75,44.95,44.25
2023-03-17,44.7,45.8,44.7
2023-03-20,45.15,45.4,44.8
2023-03-21,45.5,45.8,45.25
2023-03-22,46.3,46.45,45.8
2023-03-23,47.0,47.0,46.2
2023-03-24,46.7,46.9,46.4
2023-03-27,46.25,46.7,46.25
2023-03-28,46.25,46.65,46.2
2023-03-29,46.65,46.9,46.25
2023-03-30,46.3,46.8,46.05
2023-03-31,46.95,47.2,46.35
2023-04-06,46.45,46.8,46.3
2023-04-07,46.4,46.6,46.35
2023-04-10,46.9,46.9,46.55
2023-04-11,46.95,47.15,46.65
2023-04-12,47.0,47.0,46.75
2023-04-13,47.05,47.1,46.85
2023-04-14,47.5,47.5,47.0
2023-04-17,47.15,47.45,47.0
2023-04-18,46.65,47.1,46.45
2023-04-19,46.2,46.8,46.1
2023-04-20,46.35,46.7,46.2
2023-04-21,46.35,46.7,46.1
2023-04-24,46.8,46.8,46.5
2023-04-25,46.5,46.95,46.3
2023-04-26,46.8,47.05,46.25
2023-04-27,46.0,46.8,45.8
2023-04-28,46.45,46.55,46.05
2023-05-02,46.0,46.5,45.9
2023-05-03,45.5,46.0,45.35
2023-05-04,45.55,45.7,45.2
2023-05-05,46.2,46.2,45.6
2023-05-08,46.35,46.35,45.95
2023-05-09,46.5,46.5,46.05
2023-05-10,46.5,46.5,46.15
2023-05-11,46.5,46.65,46.2
2023-05-12,46.2,46.35,45.8
2023-05-15,46.4,46.5,45.8
2023-05-16,46.55,46.7,46.2
2023-05-17,47.0,47.2,46.4
2023-05-18,47.15,47.2,46.85
2023-05-19,47.3,47.45,46.9
2023-05-22,47.5,47.5,47.1
2023-05-23,47.05,47.35,46.7
2023-05-24,46.85,46.85,46.35
2023-05-25,45.95,46.5,45.9
2023-05-26,45.8,46.0,45.35
2023-05-29,45.85,46.1,45.8
2023-05-30,46.0,46.2,45.8
2023-05-31,45.15,46.3,45.15
2023-06-01,45.45,45.6,45.3
2023-06-02,45.4,45.7,45.2
2023-06-05,45.8,46.1,45.45
2023-06-06,46.25,46.35,45.9
2023-06-07,46.55,46.7,46.2
2023-06-08,46.2,46.55,46.15
2023-06-09,46.25,46.45,46.2
2023-06-12,46.25,46.45,46.25
2023-06-13,46.25,46.45,46.2
2023-06-14,46.4,46.45,46.3
2023-06-15,46.4,46.5,46.2
2023-06-16,45.7,46.9,45.15
2023-06-19,46.45,46.45,45.8
2023-06-20,45.7,46.35,45.7
2023-06-21,45.7,46.0,45.55
2023-06-26,45.45,45.7,45.4
2023-06-27,45.45,45.65,45.35
2023-06-28,45.45,45.55,45.4
2023-06-29,45.65,45.9,45.45
2023-06-30,45.4,45.75,45.4
2023-07-03,45.9,45.9,45.5
2023-07-04,46.15,46.15,45.7
2023-07-05,46.05,46.15,45.95
2023-07-06,43.4,44.4,43.4
2023-07-07,43.35,43.5,42.8
2023-07-10,43.35,43.95,43.3
2023-07-11,43.5,43.8,43.35
2023-07-12,43.75,43.8,43.4
2023-07-13,43.95,44.4,43.8
2023-07-14,44.4,44.5,44.1
2023-07-17,44.7,44.75,44.25
2023-07-18,45.05,45.05,44.4
2023-07-19,44.3,45.0,44.05
2023-07-20,44.4,44.7,44.2
2023-07-21,43.9,44.55,43.9
2023-07-24,43.5,43.95,43.5
2023-07-25,43.85,44.05,43.7
2023-07-26,44.4,44.4,43.95
2023-07-27,44.5,44.6,44.35
2023-07-28,44.25,44.4,44.1
2023-07-31,44.05,44.65,44.05
2023-08-01,44.5,44.5,44.2
2023-08-02,43.85,44.3,43.85
2023-08-04,43.95,44.35,43.8
2023-08-07,44.35,44.35,44.0
2023-08-08,44.1,44.4,44.05
2023-08-09,44.2,44.35,44.0
2023-08-10,43.85,44.2,43.85
2023-08-11,43.75,44.0,43.7
2023-08-14,43.1,43.85,43.1
2023-08-15,42.95,43.3,42.9
2023-08-16,42.35,42.8,42.3
2023-08-17,42.0,42.25,41.5
2023-08-18,42.5,42.5,41.8
2023-08-21,42.65,42.7,42.4
2023-08-22,42.2,42.9,42.1
2023-08-23,42.1,42.3,42.0
2023-08-24,42.8,42.85,42.0
2023-08-25,42.4,42.8,42.2
2023-08-28,43.0,43.05,42.55
2023-08-29,43.2,43.2,42.65
2023-08-30,42.8,43.25,42.55
2023-08-31,42.6,42.9,42.35
2023-09-01,43.3,43.3,42.65
2023-09-04,43.0,43.3,42.8
2023-09-05,42.7,43.1,42.5
2023-09-06,42.2,42.95,42.2
2023-09-07,42.6,42.75,42.3
2023-09-08,42.65,42.75,42.35
2023-09-11,42.55,42.8,42.25
2023-09-12,42.8,42.95,42.5
2023-09-13,42.65,43.0,42.5
2023-09-14,43.7,43.7,42.85
2023-09-15,43.65,43.7,43.2
2023-09-18,43.35,43.5,43.25
2023-09-19,43.4,43.6,43.3
2023-09-20,43.55,43.6,43.15
2023-09-21,42.65,43.45,42.6
2023-09-22,43.0,43.15,42.55
2023-09-25,42.95,43.0,42.75
2023-09-26,42.6,42.85,42.55
2023-09-27,42.85,43.0,42.55
2023-09-28,43.25,43.35,42.85
2023-10-02,43.0,43.25,42.8
2023-10-03,42.85,43.1,42.55
2023-10-04,42.45,42.55,42.2
2023-10-05,42.4,42.9,42.35
2023-10-06,43.4,43.4,42.4
2023-10-11,44.35,44.35,43.65
2023-10-12,44.4,44.4,44.05
2023-10-13,43.5,44.05,43.4
2023-10-16,44.05,44.05,43.45
2023-10-17,43.5,44.1,43.45
2023-10-18,43.7,43.85,43.45
2023-10-19,43.4,43.65,42.95
2023-10-20,43.0,43.25,42.6
2023-10-23,42.65,43.0,42.6
2023-10-24,42.95,43.0,42.55
