Date,Close,High,Low
2023-01-03,32.39,32.94,32.39
2023-01-04,32.34,32.71,32.07
2023-01-05,31.98,32.71,31.98
2023-01-06,32.02,32.3,31.7
2023-01-09,32.57,32.75,31.88
2023-01-10,33.25,33.25,32.52
2023-01-11,33.3,33.35,33.03
2023-01-12,33.21,33.44,32.98
2023-01-13,32.71,33.39,32.71
2023-01-16,32.71,33.03,32.52
2023-01-17,32.43,32.98,32.43
2023-01-30,32.89,32.89,32.34
2023-01-31,32.62,33.12,32.62
2023-02-01,32.57,32.89,32.57
2023-02-02,32.89,33.03,32.62
2023-02-03,32.66,32.84,32.57
2023-02-06,32.89,33.07,32.52
2023-02-07,32.94,32.94,32.8
2023-02-08,33.39,33.53,32.89
2023-02-09,33.8,33.8,33.21
2023-02-10,34.67,35.08,33.71
2023-02-13,34.85,35.17,34.67
2023-02-14,35.08,35.72,34.85
2023-02-15,35.04,35.26,34.72
2023-02-16,34.76,35.36,34.76
2023-02-17,34.81,35.04,34.4
2023-02-20,36.82,37.23,34.81
2023-02-21,37.0,37.37,35.86
2023-02-22,37.05,37.14,36.27
2023-02-23,37.55,37.78,36.91
2023-02-24,38.23,38.46,37.14
2023-03-01,38.92,40.24,38.14
2023-03-02,39.28,39.65,38.37
2023-03-03,41.29,41.43,39.47
2023-03-06,38.23,40.84,37.32
2023-03-07,39.28,39.74,37.64
2023-03-08,39.56,39.56,38.6
2023-03-09,40.11,40.52,39.56
2023-03-10,38.14,39.83,37.91
2023-03-13,37.87,38.74,37.46
2023-03-14,36.82,38.14,36.82
2023-03-15,36.91,37.82,36.82
2023-03-16,36.5,36.77,35.17
2023-03-17,37.18,37.37,36.45
2023-03-20,37.41,37.82,36.73
2023-03-21,39.06,39.6,37.09
2023-03-22,39.19,39.56,38.46
2023-03-23,39.28,39.56,38.83
2023-03-24,39.19,39.97,38.55
2023-03-27,39.19,39.47,38.87
2023-03-28,38.23,39.19,38.23
2023-03-29,38.01,38.74,37.78
2023-03-30,37.46,38.65,37.46
2023-03-31,37.46,38.05,37.46
2023-04-06,36.64,37.46,36.22
2023-04-07,36.73,37.46,36.64
2023-04-10,37.09,37.46,36.54
2023-04-11,36.86,37.64,36.86
2023-04-12,36.91,37.73,36.86
2023-04-13,38.19,39.01,37.23
2023-04-14,38.42,39.51,38.05
2023-04-17,39.06,39.06,38.33
2023-04-18,40.65,40.65,38.6
2023-04-19,41.93,41.93,40.02
2023-04-20,42.03,43.44,40.38
2023-04-21,41.75,43.4,41.57
2023-04-24,42.57,42.76,41.57
2023-04-25,40.93,42.71,40.88
2023-04-26,41.11,41.11,38.96
2023-04-27,41.2,41.29,39.79
2023-04-28,40.52,41.84,40.52
2023-05-02,40.65,41.02,39.83
2023-05-03,39.97,40.7,39.97
2023-05-04,40.79,41.02,40.02
2023-05-05,40.79,41.39,40.52
2023-05-08,41.16,41.48,40.79
2023-05-09,40.43,41.48,40.38
2023-05-10,40.24,40.84,40.15
2023-05-11,40.02,41.98,39.74
2023-05-12,41.39,41.39,38.92
2023-05-15,41.02,41.39,40.43
2023-05-16,42.66,42.89,41.57
2023-05-17,42.16,42.85,41.89
2023-05-18,43.9,44.31,42.25
2023-05-19,44.13,44.67,43.08
2023-05-22,44.54,44.9,43.85
2023-05-23,44.72,45.18,44.31
2023-05-24,45.77,46.14,44.67
2023-05-25,46.05,47.05,45.5
2023-05-26,45.77,46.68,45.59
2023-05-29,45.68,46.32,44.49
2023-05-30,45.04,46.23,45.04
2023-05-31,44.63,45.41,44.26
