Date,Close,High,Low
2023-01-03,203.5,205.0,201.0
2023-01-04,206.0,206.5,203.0
2023-01-05,203.5,206.0,203.0
2023-01-06,204.5,205.5,203.0
2023-01-09,204.5,205.0,203.0
2023-01-10,204.0,205.5,203.0
2023-01-11,204.5,204.5,203.0
2023-01-12,202.0,203.5,201.0
2023-01-13,202.0,203.0,201.0
2023-01-16,202.0,202.0,200.5
2023-01-17,201.5,201.5,200.0
2023-01-30,204.0,206.0,201.5
2023-01-31,201.5,204.0,201.5
2023-02-01,200.0,201.5,198.5
2023-02-02,201.5,202.0,199.0
2023-02-03,201.5,201.5,199.0
2023-02-06,201.5,201.5,200.5
2023-02-07,201.5,201.5,200.0
2023-02-08,200.5,202.0,200.0
2023-02-09,201.0,201.5,200.0
2023-02-10,199.5,201.5,199.5
2023-02-13,204.0,204.0,201.0
2023-02-14,202.5,204.0,201.5
2023-02-15,202.0,202.0,200.0
2023-02-16,201.5,202.0,200.5
2023-02-17,200.5,201.0,200.0
2023-02-20,201.0,201.5,200.5
2023-02-21,201.0,201.0,200.0
2023-02-22,201.0,201.0,200.0
2023-02-23,203.0,203.0,201.0
2023-02-24,203.0,205.0,202.0
2023-03-01,203.0,203.0,201.5
2023-03-02,202.5,202.5,202.0
2023-03-03,203.5,203.5,202.0
2023-03-06,207.5,208.5,202.5
2023-03-07,212.5,213.0,208.0
2023-03-08,215.5,217.0,212.0
2023-03-09,219.5,221.0,215.5
2023-03-10,216.0,225.5,216.0
2023-03-13,213.0,220.5,212.0
2023-03-14,220.0,221.0,214.0
2023-03-15,224.0,227.0,219.5
2023-03-16,223.0,225.0,218.5
2023-03-17,224.5,226.0,223.5
2023-03-20,218.5,226.0,216.0
2023-03-21,220.0,221.0,219.5
2023-03-22,220.5,222.0,218.5
2023-03-23,219.0,220.5,217.5
2023-03-24,219.0,220.0,217.0
2023-03-27,218.5,219.5,216.5
2023-03-28,218.0,218.0,215.5
2023-03-29,219.0,219.0,217.5
2023-03-30,217.5,219.0,216.5
2023-03-31,218.5,219.0,216.5
2023-04-06,221.5,221.5,220.0
2023-04-07,220.5,223.0,220.0
2023-04-10,219.5,220.5,218.0
2023-04-11,219.5,219.5,217.5
2023-04-12,219.0,220.0,218.0
2023-04-13,219.5,220.0,218.5
2023-04-14,218.0,219.0,218.0
2023-04-17,217.0,220.0,217.0
2023-04-18,216.5,217.0,216.5
2023-04-19,218.0,218.5,217.5
2023-04-20,216.5,217.5,216.5
2023-04-21,214.0,216.5,214.0
2023-04-24,213.0,214.0,212.5
2023-04-25,209.5,213.0,209.5
2023-04-26,208.5,209.5,207.0
2023-04-27,210.0,211.0,209.5
2023-04-28,210.0,211.0,209.5
2023-05-02,209.5,211.0,208.0
2023-05-03,209.5,210.0,208.5
2023-05-04,214.0,214.5,209.5
2023-05-05,216.5,216.5,214.0
2023-05-08,220.0,220.5,217.5
2023-05-09,216.0,218.5,213.0
2023-05-10,212.0,215.0,212.0
2023-05-11,211.5,213.0,211.0
2023-05-12,210.5,211.0,209.5
2023-05-15,210.0,210.5,210.0
2023-05-16,211.5,212.0,210.0
2023-05-17,213.0,214.0,210.5
2023-05-18,212.0,215.0,212.0
2023-05-19,214.0,215.0,213.0
2023-05-22,211.0,213.5,211.0
2023-05-23,212.0,212.5,211.0
2023-05-24,211.5,213.0,211.5
2023-05-25,211.5,213.5,211.0
2023-05-26,212.0,213.0,211.0
2023-05-29,212.0,214.0,211.0
2023-05-30,211.0,212.5,211.0
2023-05-31,210.0,211.5,210.0
2023-06-01,209.5,211.0,209.5
2023-06-02,210.0,210.5,209.0
2023-06-05,211.0,211.5,210.0
2023-06-06,211.0,212.0,210.5
2023-06-07,212.5,213.0,211.0
2023-06-08,211.5,212.0,211.5
2023-06-09,211.5,212.5,211.0
2023-06-12,216.0,216.0,211.0
2023-06-13,215.0,216.5,214.0
2023-06-14,215.0,216.0,214.0
2023-06-15,213.5,215.0,211.5
2023-06-16,213.0,213.5,212.0
2023-06-19,213.5,214.0,212.0
2023-06-20,212.0,213.0,212.0
2023-06-21,211.5,212.0,210.5
2023-06-26,211.5,212.0,210.5
2023-06-27,211.0,212.5,210.0
2023-06-28,211.0,211.5,211.0
2023-06-29,212.0,212.5,211.0
2023-06-30,211.5,212.5,211.0
2023-07-03,213.5,214.0,211.5
2023-07-04,213.0,214.0,212.5
2023-07-05,213.5,215.0,213.0
2023-07-06,214.0,215.0,213.0
2023-07-07,213.5,214.0,212.0
2023-07-10,214.0,216.0,213.0
2023-07-11,215.5,216.0,214.0
2023-07-12,215.0,216.0,214.0
2023-07-13,213.0,216.0,213.0
2023-07-14,213.5,214.0,213.0
2023-07-17,213.5,214.0,212.5
2023-07-18,213.5,214.0,213.0
2023-07-19,212.0,213.0,211.5
2023-07-20,213.0,213.5,211.0
2023-07-21,212.0,212.0,211.5
2023-07-24,213.0,213.5,213.0
2023-07-25,212.0,213.0,212.0
2023-07-26,212.0,213.0,211.5
2023-07-27,212.5,213.5,212.5
2023-07-28,213.0,214.0,212.5
2023-07-31,215.0,215.0,213.5
2023-08-01,216.0,216.0,214.5
2023-08-02,210.5,210.5,209.0
2023-08-04,211.0,212.0,210.5
