Date,Close,High,Low
2023-01-03,15.45,15.7,15.15
2023-01-04,16.9,16.95,15.2
2023-01-05,16.2,16.5,16.2
2023-01-06,15.9,16.2,15.6
2023-01-09,15.7,16.3,15.6
2023-01-10,15.3,15.6,15.25
2023-01-11,15.4,15.5,15.2
2023-01-12,15.2,15.55,15.15
2023-01-13,14.9,15.35,14.8
2023-01-16,14.85,15.2,14.7
2023-01-17,15.0,15.1,14.85
2023-01-30,15.2,15.35,15.0
2023-01-31,15.75,15.8,15.2
2023-02-01,15.6,15.95,15.45
2023-02-02,15.95,16.35,15.6
2023-02-03,15.85,16.15,15.7
2023-02-06,15.7,15.85,15.65
2023-02-07,15.7,15.75,15.5
2023-02-08,15.7,15.95,15.55
2023-02-09,15.35,15.75,15.2
2023-02-10,15.0,15.25,14.95
2023-02-13,14.85,15.0,14.8
2023-02-14,14.95,15.0,14.8
2023-02-15,15.2,15.35,14.95
2023-02-16,15.3,15.7,15.25
2023-02-17,15.2,15.45,15.15
2023-02-20,15.35,15.35,15.1
2023-02-21,15.2,15.5,15.15
2023-02-22,15.1,15.15,15.0
2023-02-23,15.1,15.3,15.1
2023-02-24,15.05,15.3,15.05
2023-03-01,14.95,15.15,14.9
2023-03-02,15.1,15.15,15.0
2023-03-03,15.1,15.2,14.95
2023-03-06,15.45,15.45,15.1
2023-03-07,15.5,15.65,15.3
2023-03-08,15.6,15.65,15.45
2023-03-09,15.3,15.7,15.2
2023-03-10,14.95,15.15,14.85
2023-03-13,14.6,14.9,14.35
2023-03-14,14.95,15.25,14.55
2023-03-15,15.1,15.3,15.0
2023-03-16,14.65,15.1,14.6
2023-03-17,15.3,15.3,14.9
2023-03-20,15.9,15.95,15.3
2023-03-21,15.7,16.05,15.55
2023-03-22,15.55,15.85,15.35
2023-03-23,15.45,15.6,15.35
2023-03-24,15.45,15.55,15.3
2023-03-27,15.9,16.0,15.6
2023-03-28,15.4,15.95,15.25
2023-03-29,15.25,15.55,15.15
2023-03-30,15.35,15.45,15.15
2023-03-31,15.3,15.3,15.2
2023-04-06,15.25,15.3,15.15
2023-04-07,15.35,15.55,15.1
2023-04-10,15.25,15.55,15.25
2023-04-11,15.25,15.4,15.2
2023-04-12,15.6,15.75,15.25
2023-04-13,15.5,15.6,15.4
2023-04-14,15.45,15.7,15.4
2023-04-17,15.5,15.55,15.4
2023-04-18,15.95,16.25,15.55
2023-04-19,17.5,17.5,15.95
2023-04-20,16.25,17.6,16.2
2023-04-21,15.5,16.2,15.3
2023-04-24,15.5,15.75,15.35
2023-04-25,15.05,15.6,15.0
2023-04-26,15.5,15.5,14.7
2023-04-27,15.35,15.5,15.0
2023-04-28,15.45,15.5,15.3
2023-05-02,15.65,15.75,15.35
2023-05-03,15.3,15.6,15.3
2023-05-04,15.45,15.5,15.2
2023-05-05,15.3,15.7,15.2
2023-05-08,15.3,15.5,15.1
2023-05-09,14.95,15.3,14.9
2023-05-10,15.15,15.2,14.95
2023-05-11,14.9,15.35,14.8
2023-05-12,15.0,15.2,14.7
2023-05-15,15.1,15.2,15.0
2023-05-16,15.1,15.3,15.0
2023-05-17,15.15,15.35,15.1
2023-05-18,15.2,15.3,14.8
2023-05-19,15.0,15.2,14.8
2023-05-22,15.1,15.15,14.85
2023-05-23,15.15,15.2,14.95
2023-05-24,15.2,15.2,15.05
2023-05-25,15.05,15.2,15.0
2023-05-26,14.9,15.05,14.85
2023-05-29,15.7,15.8,14.95
2023-05-30,15.6,16.85,15.4
2023-05-31,15.4,15.7,15.25
2023-06-01,15.15,15.4,15.15
2023-06-02,15.1,15.4,15.1
2023-06-05,15.45,15.5,15.15
2023-06-06,15.3,15.4,15.15
2023-06-07,15.5,15.55,15.4
2023-06-08,15.35,15.65,15.3
2023-06-09,15.35,15.45,15.25
2023-06-12,15.1,15.3,15.0
2023-06-13,15.1,15.25,15.05
2023-06-14,15.05,15.2,15.0
2023-06-15,15.05,15.15,15.0
2023-06-16,15.2,15.35,15.05
2023-06-19,15.05,15.25,15.0
2023-06-20,15.5,15.75,15.05
2023-06-21,15.2,15.4,15.15
2023-06-26,15.1,15.2,15.0
2023-06-27,14.95,15.2,14.95
2023-06-28,15.05,15.1,14.95
2023-06-29,15.0,15.1,14.95
2023-06-30,15.05,15.1,15.0
2023-07-03,15.1,15.15,15.0
2023-07-04,15.05,15.1,14.95
2023-07-05,15.15,15.25,14.95
2023-07-06,15.0,15.25,15.0
2023-07-07,14.95,15.2,14.8
2023-07-10,14.85,15.1,14.75
2023-07-11,14.85,14.9,14.7
2023-07-12,14.85,14.9,14.8
2023-07-13,14.75,14.9,14.75
2023-07-14,14.8,14.85,14.7
2023-07-17,14.85,14.95,14.8
2023-07-18,14.5,15.0,14.5
2023-07-19,14.3,14.8,14.1
2023-07-20,14.75,14.75,14.25
2023-07-21,14.3,14.6,14.25
2023-07-24,13.75,14.3,13.6
2023-07-25,13.8,13.95,13.7
2023-07-26,13.3,13.8,13.2
2023-07-27,13.45,13.6,13.2
2023-07-28,13.35,13.5,13.3
2023-07-31,13.5,13.6,13.35
2023-08-01,13.8,13.9,13.5
2023-08-02,13.55,14.2,13.5
2023-08-04,13.7,13.75,13.25
2023-08-07,13.4,13.65,13.4
2023-08-08,13.3,13.55,13.2
2023-08-09,13.25,13.55,13.2
2023-08-10,13.1,13.3,13.1
2023-08-11,12.9,13.15,12.9
2023-08-14,12.8,12.9,12.55
2023-08-15,12.95,12.95,12.7
2023-08-16,12.7,13.0,12.5
2023-08-17,12.7,12.8,12.6
2023-08-18,12.8,12.9,12.7
2023-08-21,13.8,14.0,12.85
2023-08-22,13.6,13.95,13.55
2023-08-23,13.75,13.85,13.5
2023-08-24,13.75,13.85,13.65
2023-08-25,13.9,14.1,13.7
2023-08-28,13.8,14.05,13.8
2023-08-29,13.85,14.0,13.8
2023-08-30,13.7,13.9,13.65
2023-08-31,13.8,13.8,13.6
2023-09-01,13.75,14.0,13.65
2023-09-04,13.65,13.65,13.2
2023-09-05,13.6,13.65,13.45
2023-09-06,13.4,13.55,13.35
2023-09-07,13.45,13.75,13.35
2023-09-08,13.4,13.45,13.3
2023-09-11,13.15,13.4,13.15
2023-09-12,13.05,13.2,13.0
2023-09-13,13.15,13.3,13.1
2023-09-14,13.25,13.25,13.15
2023-09-15,13.15,13.15,13.05
2023-09-18,13.2,13.3,13.1
2023-09-19,13.3,13.9,13.25
2023-09-20,13.15,13.2,13.15
2023-09-21,13.15,13.15,13.15
2023-09-22,13.25,13.6,13.15
2023-09-25,13.25,13.4,13.25
2023-09-26,13.25,13.35,13.25
2023-09-27,13.15,13.3,13.15
2023-09-28,13.2,13.25,13.2
2023-10-02,13.25,13.3,13.2
2023-10-03,13.1,13.2,13.1
2023-10-04,12.9,13.1,12.9
2023-10-05,12.95,13.1,12.95
2023-10-06,12.85,12.95,12.85
2023-10-11,12.7,12.85,12.5
2023-10-12,12.7,12.75,12.6
2023-10-13,12.7,12.75,12.5
2023-10-16,12.6,12.85,12.5
2023-10-17,12.65,12.65,12.5
2023-10-18,12.6,13.0,12.6
2023-10-19,12.75,13.05,12.7
2023-10-20,12.55,12.65,12.5
2023-10-23,13.35,13.75,12.6
2023-10-24,13.3,13.4,13.05
2023-10-25,13.2,13.25,13.15
2023-10-26,13.15,13.3,13.1
2023-10-27,12.95,13.2,12.8
2023-10-30,14.2,14.2,13.2
2023-10-31,13.75,15.0,13.75
2023-11-01,13.7,14.05,13.55
2023-11-02,13.55,13.75,13.4
2023-11-03,13.6,13.6,13.45
2023-11-06,13.7,13.8,13.6
2023-11-07,13.45,13.8,13.45
2023-11-08,13.65,13.65,13.45
2023-11-09,13.4,13.55,13.35
2023-11-10,13.5,13.6,13.4
2023-11-13,13.4,13.5,13.4
2023-11-14,13.55,13.55,13.25
2023-11-15,13.5,13.55,13.45
2023-11-16,13.6,13.6,13.5
2023-11-17,13.6,13.7,13.55
2023-11-20,13.8,14.1,13.6
2023-11-21,13.65,13.75,13.55
2023-11-22,13.4,13.7,13.3
2023-11-23,13.55,13.6,13.4
2023-11-24,13.55,13.65,13.4
2023-11-27,13.45,13.65,13.45
2023-11-28,13.45,13.5,13.4
