Date,Close,High,Low
2023-01-03,47.83,48.61,47.04
2023-01-04,47.48,48.26,47.13
2023-01-05,47.48,48.0,47.39
2023-01-06,47.3,48.43,47.3
2023-01-09,46.7,47.39,46.26
2023-01-10,46.96,47.13,46.78
2023-01-11,48.17,48.43,47.3
2023-01-12,46.96,48.35,46.96
2023-01-13,47.3,47.39,46.61
2023-01-16,46.96,47.39,46.78
2023-01-17,47.13,47.39,47.04
2023-01-30,46.09,48.09,45.91
2023-01-31,46.09,46.78,46.09
2023-02-01,46.43,46.96,46.43
2023-02-02,46.17,47.57,46.09
2023-02-03,46.35,46.52,46.09
2023-02-06,46.87,46.96,46.61
2023-02-07,51.48,51.48,46.96
2023-02-08,51.22,52.0,50.35
2023-02-09,50.87,51.39,50.7
2023-02-10,50.78,51.22,50.43
2023-02-13,51.91,51.91,50.52
2023-02-14,50.96,52.87,50.96
2023-02-15,50.0,50.96,50.0
2023-02-16,49.22,50.17,49.13
2023-02-17,49.04,49.39,49.04
2023-02-20,49.57,50.43,48.7
2023-02-21,49.48,49.57,48.87
2023-02-22,49.91,50.0,48.78
2023-02-23,49.74,50.43,49.57
2023-02-24,49.74,50.09,49.65
2023-03-01,50.87,51.3,49.91
2023-03-02,53.22,54.96,52.35
2023-03-03,53.3,53.83,53.22
2023-03-06,53.48,53.91,53.3
2023-03-07,53.39,53.48,53.04
2023-03-08,53.39,53.39,52.96
2023-03-09,53.39,54.17,53.13
2023-03-10,52.78,54.61,52.26
2023-03-13,52.96,53.04,52.43
2023-03-14,53.22,53.48,52.78
2023-03-15,53.3,53.48,53.04
2023-03-16,52.52,53.3,52.35
2023-03-17,53.04,53.04,52.52
2023-03-20,52.43,52.87,51.65
2023-03-21,52.87,53.04,52.26
2023-03-22,53.13,53.3,52.96
2023-03-23,53.22,53.48,53.04
2023-03-24,53.74,54.35,53.3
2023-03-27,54.26,54.35,53.74
2023-03-28,53.65,54.17,53.48
2023-03-29,53.57,54.17,53.22
2023-03-30,53.65,54.17,53.57
2023-03-31,53.74,53.83,52.96
2023-04-06,53.65,54.35,53.57
2023-04-07,53.65,53.74,52.17
2023-04-10,58.96,58.96,54.52
2023-04-11,58.26,60.09,57.39
2023-04-12,57.91,57.91,57.04
2023-04-13,59.13,59.91,57.22
2023-04-14,58.87,59.39,58.26
2023-04-17,61.83,62.43,58.87
2023-04-18,62.09,62.17,60.87
2023-04-19,62.0,62.43,61.3
2023-04-20,60.61,62.09,60.43
2023-04-21,58.35,61.13,58.0
2023-04-24,59.57,59.83,57.39
2023-04-25,59.39,60.78,59.13
2023-04-26,59.83,59.83,58.26
2023-04-27,62.35,62.35,59.57
2023-04-28,68.52,68.52,63.48
2023-05-02,67.13,69.22,66.17
2023-05-03,68.0,71.3,67.22
2023-05-04,69.13,69.22,67.39
2023-05-05,69.13,70.87,68.87
2023-05-08,70.52,70.87,68.43
2023-05-09,66.78,70.52,66.0
2023-05-10,68.09,68.35,66.96
2023-05-11,65.74,67.83,65.22
2023-05-12,66.96,67.57,65.04
2023-05-15,66.09,66.35,65.39
2023-05-16,67.65,67.74,66.61
2023-05-17,68.78,69.39,67.65
2023-05-18,69.13,70.52,68.96
2023-05-19,66.0,69.91,65.48
2023-05-22,65.48,66.0,65.22
2023-05-23,66.26,67.22,65.74
2023-05-24,66.7,67.13,66.43
2023-05-25,66.78,67.3,66.26
2023-05-26,65.83,66.96,65.74
2023-05-29,67.22,67.22,66.09
2023-05-30,66.52,67.65,65.65
2023-05-31,66.96,67.22,66.26
2023-06-01,67.83,68.0,66.96
2023-06-02,68.26,68.43,67.48
2023-06-05,68.61,68.61,68.17
2023-06-06,67.83,68.61,67.57
2023-06-07,67.91,68.26,67.57
2023-06-08,67.48,67.91,67.48
2023-06-09,67.83,68.61,67.57
2023-06-12,62.0,65.65,62.0
2023-06-13,64.17,64.78,62.26
