Date,Close,High,Low
2023-01-03,11.4,11.4,11.28
2023-01-04,11.42,11.42,11.42
2023-01-05,11.27,11.27,11.27
2023-01-06,11.27,11.27,11.27
2023-01-09,11.27,11.27,11.27
2023-01-10,10.25,11.25,10.25
2023-01-11,10.97,10.97,10.97
2023-01-12,11.25,11.27,11.21
2023-01-13,11.25,11.25,11.25
2023-01-16,11.25,11.25,11.25
2023-01-17,10.41,10.41,10.41
2023-01-30,10.28,10.28,9.89
2023-01-31,9.92,9.92,9.9
2023-02-01,10.41,10.41,10.41
2023-02-02,10.56,10.56,10.56
2023-02-03,10.28,10.79,10.28
2023-02-06,10.71,10.71,10.55
2023-02-07,10.96,10.96,10.96
2023-02-08,11.55,11.55,10.96
2023-02-09,10.58,10.68,10.58
2023-02-10,10.58,10.58,10.58
2023-02-13,10.35,10.35,10.31
2023-02-14,9.97,9.97,9.97
2023-02-15,10.75,10.78,10.75
2023-02-16,10.75,10.75,10.75
2023-02-17,10.93,10.95,10.93
2023-02-20,10.96,10.96,10.96
2023-02-21,12.04,12.04,11.17
2023-02-22,11.69,11.69,11.41
2023-02-23,12.66,12.66,12.66
2023-02-24,12.66,12.66,12.66
2023-03-01,12.65,12.65,11.37
2023-03-02,12.65,12.65,12.65
2023-03-03,11.58,11.73,11.58
2023-03-06,11.97,11.97,11.73
2023-03-07,12.51,12.51,11.97
2023-03-08,12.47,12.47,12.47
2023-03-09,13.34,13.38,12.02
2023-03-10,12.07,12.07,12.04
2023-03-13,11.97,11.97,11.72
2023-03-14,11.97,12.07,11.97
2023-03-15,12.0,12.0,11.99
2023-03-16,11.99,12.07,11.62
2023-03-17,11.99,12.11,11.97
2023-03-20,11.99,11.99,11.97
2023-03-21,11.97,11.97,11.97
2023-03-22,12.0,12.79,11.99
2023-03-23,12.0,12.0,12.0
2023-03-24,12.23,12.23,11.97
2023-03-27,12.04,12.24,12.04
2023-03-28,12.26,12.26,12.11
2023-03-29,12.26,12.26,12.02
2023-03-30,12.99,12.99,12.13
2023-03-31,12.82,13.52,12.82
2023-04-06,14.02,14.02,12.38
2023-04-07,13.38,13.52,13.38
2023-04-10,12.65,12.65,12.16
2023-04-11,12.96,13.1,12.68
2023-04-12,12.96,12.96,12.89
2023-04-13,12.97,12.97,12.97
2023-04-14,13.35,13.4,12.97
2023-04-17,13.89,13.95,13.4
2023-04-18,15.14,15.21,14.03
2023-04-19,15.35,15.35,15.14
2023-04-20,15.35,15.49,15.28
2023-04-21,14.37,14.79,14.23
2023-04-24,13.8,14.3,13.8
2023-04-25,13.79,13.79,13.79
2023-04-26,13.52,13.65,13.52
2023-04-27,13.52,13.52,13.52
2023-04-28,13.59,13.59,13.59
2023-05-02,13.58,13.58,13.58
2023-05-03,13.58,13.58,13.58
2023-05-04,13.58,13.58,13.58
2023-05-05,13.58,14.09,13.58
2023-05-08,13.58,13.58,13.58
2023-05-09,13.65,13.65,13.59
2023-05-10,13.64,13.65,12.33
2023-05-11,13.03,13.07,13.03
2023-05-12,12.86,12.89,12.68
