Date,Close,High,Low
2023-01-03,90.48,90.86,87.81
2023-01-04,92.29,93.14,90.48
2023-01-05,91.9,93.14,91.33
2023-01-06,94.1,94.1,91.81
2023-01-09,94.76,97.14,94.1
2023-01-10,98.57,99.05,95.24
2023-01-11,97.62,100.95,97.62
2023-01-12,95.24,99.05,94.29
2023-01-13,95.24,96.67,94.86
2023-01-16,93.43,96.19,93.33
2023-01-17,93.71,94.1,93.05
2023-01-30,97.14,98.1,94.38
2023-01-31,98.57,98.57,96.19
2023-02-01,99.05,100.48,98.1
2023-02-02,100.48,101.43,98.57
2023-02-03,96.67,100.48,96.67
2023-02-06,99.52,100.95,96.67
2023-02-07,99.05,100.48,98.57
2023-02-08,100.95,103.81,99.52
2023-02-09,100.48,101.9,99.52
2023-02-10,105.24,107.62,103.81
2023-02-13,110.48,113.33,106.19
2023-02-14,108.57,112.38,107.14
2023-02-15,114.29,114.29,106.19
2023-02-16,113.81,116.67,112.38
2023-02-17,121.9,124.29,112.38
2023-02-20,120.95,126.19,120.0
2023-02-21,119.05,121.9,117.14
2023-02-22,118.57,121.43,114.76
2023-02-23,121.9,124.76,118.1
2023-02-24,118.1,121.43,117.14
2023-03-01,119.05,120.0,117.14
2023-03-02,125.24,127.62,118.1
2023-03-03,121.9,127.14,120.95
2023-03-06,123.33,123.81,120.95
2023-03-07,121.9,128.1,121.9
2023-03-08,120.0,123.33,119.05
2023-03-09,108.1,112.38,108.1
2023-03-10,102.86,107.14,101.43
2023-03-13,104.76,105.24,100.95
2023-03-14,104.29,105.71,103.33
2023-03-15,104.29,106.19,103.81
2023-03-16,102.86,103.81,100.95
2023-03-17,107.62,109.05,104.76
2023-03-20,108.57,109.05,107.14
2023-03-21,109.52,110.0,108.1
2023-03-22,110.0,110.95,109.05
2023-03-23,110.95,111.9,109.05
2023-03-24,110.0,111.9,106.67
2023-03-27,112.38,114.29,110.48
2023-03-28,113.81,114.76,111.43
2023-03-29,116.67,118.57,115.24
2023-03-30,118.1,121.9,117.62
2023-03-31,121.9,122.86,118.1
2023-04-06,116.19,124.76,115.24
2023-04-07,118.57,119.52,117.14
2023-04-10,117.14,120.0,116.67
2023-04-11,120.0,120.95,117.14
2023-04-12,129.05,131.43,121.9
2023-04-13,127.62,130.0,123.81
2023-04-14,126.19,131.43,126.19
2023-04-17,127.14,128.57,123.33
2023-04-18,123.81,129.05,123.81
2023-04-19,121.9,127.14,121.9
2023-04-20,116.67,122.38,116.67
2023-04-21,116.19,118.57,114.76
2023-04-24,114.76,117.14,114.29
2023-04-25,110.48,116.19,110.0
2023-04-26,113.81,114.29,110.48
2023-04-27,113.81,115.71,111.43
2023-04-28,117.14,118.57,114.76
2023-05-02,117.62,119.52,116.67
2023-05-03,114.76,118.1,114.29
2023-05-04,114.29,115.24,112.86
2023-05-05,119.52,121.9,113.33
2023-05-08,120.95,124.29,120.0
2023-05-09,122.38,124.76,120.95
2023-05-10,121.9,126.67,120.0
2023-05-11,119.52,126.19,117.62
2023-05-12,126.67,128.57,121.43
2023-05-15,130.0,131.43,125.24
2023-05-16,142.86,142.86,129.05
2023-05-17,157.14,157.14,141.9
2023-05-18,165.71,170.48,158.1
2023-05-19,168.1,169.05,161.9
2023-05-22,167.62,171.9,163.81
2023-05-23,184.29,184.29,184.29
2023-05-24,188.57,202.38,185.71
2023-05-25,184.76,194.29,180.0
2023-05-26,184.29,188.57,181.43
2023-05-29,181.9,189.05,180.95
2023-05-30,180.48,191.9,177.14
2023-05-31,180.48,184.29,179.52
2023-06-01,177.62,189.52,174.76
2023-06-02,182.38,188.1,178.57
2023-06-05,190.0,197.62,181.9
2023-06-06,182.86,191.43,178.1
2023-06-07,187.62,189.05,181.9
2023-06-08,199.52,206.19,186.19
2023-06-09,210.48,216.67,196.67
2023-06-12,206.19,214.29,200.95
2023-06-13,226.67,226.67,209.05
2023-06-14,216.19,240.0,212.38
2023-06-15,212.38,221.9,207.14
2023-06-16,206.19,215.24,205.71
2023-06-19,203.81,213.81,203.81
2023-06-20,204.76,207.62,202.38
2023-06-21,207.62,213.33,204.76
2023-06-26,205.71,213.81,203.81
2023-06-27,198.1,207.62,197.14
2023-06-28,203.33,203.33,197.14
2023-06-29,209.05,210.48,202.38
2023-06-30,212.86,214.29,206.19
2023-07-03,211.43,215.71,208.57
2023-07-04,211.9,218.57,210.48
2023-07-05,206.67,216.67,206.19
2023-07-06,215.24,217.62,206.19
2023-07-07,202.38,214.29,195.24
2023-07-10,210.48,210.95,197.62
2023-07-11,199.52,202.86,194.29
2023-07-12,203.81,206.67,200.0
2023-07-13,223.81,223.81,206.67
2023-07-14,239.52,245.71,220.0
2023-07-17,215.71,241.9,215.71
2023-07-18,195.24,214.29,194.29
2023-07-19,198.1,200.95,196.19
2023-07-20,200.95,206.19,198.57
2023-07-21,210.48,212.86,198.57
2023-07-24,210.0,216.19,206.67
2023-07-25,215.71,220.95,209.05
2023-07-26,218.1,221.9,213.81
2023-07-27,225.71,228.1,216.19
2023-07-28,227.62,229.52,217.14
2023-07-31,226.19,243.81,225.24
2023-08-01,221.9,230.0,219.52
2023-08-02,207.14,228.1,204.76
2023-08-04,206.67,211.43,203.33
2023-08-07,214.29,216.67,200.95
2023-08-08,215.24,217.14,211.43
2023-08-09,236.67,236.67,223.81
2023-08-10,213.33,246.19,213.33
2023-08-11,229.52,234.29,220.0
2023-08-14,227.14,247.62,227.14
2023-08-15,240.0,245.24,224.76
2023-08-16,226.0,243.0,223.0
2023-08-17,237.5,244.5,222.0
2023-08-18,228.5,242.0,224.5
2023-08-21,238.5,243.5,232.5
2023-08-22,237.5,255.0,236.0
2023-08-23,229.5,238.5,228.5
2023-08-24,226.5,234.0,225.0
2023-08-25,223.5,237.0,222.5
2023-08-28,225.5,234.0,221.0
2023-08-29,246.0,247.5,230.5
2023-08-30,241.5,255.0,239.0
2023-08-31,235.5,243.0,234.5
2023-09-01,236.5,242.5,232.0
2023-09-04,244.0,244.5,229.0
2023-09-05,253.5,259.0,239.5
2023-09-06,259.0,277.0,252.0
2023-09-07,252.0,262.5,241.5
2023-09-08,249.0,264.5,247.0
2023-09-11,245.0,252.5,242.5
2023-09-12,246.5,251.5,243.0
2023-09-13,245.0,251.0,243.0
2023-09-14,260.5,264.5,244.0
2023-09-15,272.0,274.5,262.0
2023-09-18,273.0,283.0,256.5
2023-09-19,284.5,292.0,274.0
2023-09-20,289.0,294.5,280.0
2023-09-21,260.5,285.5,260.5
2023-09-22,266.0,267.0,253.5
2023-09-25,281.0,285.0,266.0
2023-09-26,286.0,291.0,278.5
2023-09-27,289.5,290.0,276.5
2023-09-28,290.5,297.0,285.0
2023-10-02,293.0,298.0,282.5
2023-10-03,284.0,303.0,283.5
2023-10-04,282.0,289.5,278.5
2023-10-05,289.0,293.0,284.5
2023-10-06,289.0,293.0,285.5
2023-10-11,264.5,291.5,263.0
2023-10-12,253.5,258.0,247.0
2023-10-13,250.5,262.0,245.5
2023-10-16,237.5,251.0,235.5
2023-10-17,232.0,243.5,230.5
2023-10-18,220.5,233.0,219.5
2023-10-19,212.0,222.0,208.5
2023-10-20,205.5,213.0,203.0
2023-10-23,208.5,214.5,201.0
2023-10-24,212.0,213.5,206.0
2023-10-25,210.0,215.5,210.0
2023-10-26,201.0,207.0,201.0
2023-10-27,202.5,207.0,201.0
2023-10-30,203.0,208.5,202.0
2023-10-31,195.0,208.0,194.0
2023-11-01,194.0,199.0,192.0
2023-11-02,200.0,204.0,197.0
2023-11-03,197.0,204.0,196.5
2023-11-06,202.5,205.5,198.0
2023-11-07,201.0,206.5,195.0
2023-11-08,221.0,221.0,212.5
2023-11-09,219.5,228.0,212.5
2023-11-10,211.0,217.5,211.0
2023-11-13,210.5,217.0,210.5
2023-11-14,213.5,214.5,210.5
2023-11-15,219.0,225.0,217.0
2023-11-16,217.0,225.0,217.0
2023-11-17,217.5,219.0,215.5
2023-11-20,220.5,222.0,216.0
2023-11-21,219.0,223.0,219.0
2023-11-22,227.0,228.0,217.0
2023-11-23,229.0,231.5,220.5
2023-11-24,223.0,234.5,223.0
2023-11-27,217.5,226.0,217.5
2023-11-28,224.0,226.0,218.5
2023-11-29,221.0,225.5,220.5
2023-11-30,223.0,227.0,221.0
2023-12-01,219.5,223.5,219.5
2023-12-04,212.5,222.5,212.5
2023-12-05,207.0,214.0,206.0
2023-12-06,208.0,210.5,207.5
2023-12-07,212.0,213.5,208.5
2023-12-08,203.5,204.5,198.5
2023-12-11,201.5,205.5,201.0
2023-12-12,197.5,203.0,197.0
2023-12-13,198.5,202.0,198.5
2023-12-14,195.5,201.5,195.5
2023-12-15,198.0,201.5,197.0
2023-12-18,196.5,200.0,196.5
2023-12-19,197.0,198.5,195.0
2023-12-20,199.0,199.5,197.0
2023-12-21,195.5,198.0,195.0
