Date,Close,High,Low
2023-01-03,20.05,20.15,20.0
2023-01-04,20.0,20.2,19.95
2023-01-05,20.1,20.15,19.9
2023-01-06,20.1,20.15,19.95
2023-01-09,20.1,20.25,19.9
2023-01-10,20.1,20.15,19.9
2023-01-11,20.1,20.15,19.95
2023-01-12,20.1,20.1,19.85
2023-01-13,20.1,20.1,19.9
2023-01-16,20.1,20.1,19.9
2023-01-17,20.1,20.15,19.95
2023-01-30,20.1,20.25,20.05
2023-01-31,20.1,20.15,20.0
2023-02-01,20.55,20.7,20.15
2023-02-02,20.6,20.95,20.5
2023-02-03,20.6,20.7,20.3
2023-02-06,20.75,20.95,20.6
2023-02-07,20.75,20.9,20.6
2023-02-08,20.75,20.9,20.75
2023-02-09,20.65,20.85,20.65
2023-02-10,20.6,20.7,20.5
2023-02-13,20.6,20.75,20.55
2023-02-14,20.7,20.7,20.55
2023-02-15,20.7,20.75,20.55
2023-02-16,20.85,20.85,20.7
2023-02-17,20.85,20.85,20.7
2023-02-20,20.95,21.0,20.75
2023-02-21,20.85,21.0,20.85
2023-02-22,20.85,20.95,20.7
2023-02-23,21.85,22.05,20.85
2023-02-24,21.5,22.0,21.4
2023-03-01,21.5,21.85,21.3
2023-03-02,21.55,21.7,21.4
2023-03-03,21.55,21.7,21.5
2023-03-06,21.7,21.85,21.6
2023-03-07,21.8,22.15,21.6
2023-03-08,22.55,22.65,21.9
2023-03-09,22.45,22.6,22.3
2023-03-10,22.15,22.45,21.9
2023-03-13,22.05,22.2,21.5
2023-03-14,21.8,22.05,21.7
2023-03-15,21.75,21.9,21.7
2023-03-16,21.75,21.75,21.4
2023-03-17,21.8,22.0,21.65
2023-03-20,22.35,22.55,21.85
2023-03-21,22.25,22.5,22.2
2023-03-22,21.9,22.45,21.5
2023-03-23,22.05,22.05,21.9
2023-03-24,22.25,22.35,22.0
2023-03-27,22.2,22.45,22.15
2023-03-28,22.2,22.3,22.0
2023-03-29,22.2,22.25,22.0
2023-03-30,22.2,22.2,22.0
2023-03-31,22.25,22.45,22.15
2023-04-06,22.45,22.45,22.2
2023-04-07,22.8,23.2,22.55
2023-04-10,23.2,23.4,23.05
2023-04-11,23.5,23.55,23.2
2023-04-12,24.0,24.0,23.55
2023-04-13,23.45,23.8,23.4
2023-04-14,23.55,23.65,23.35
2023-04-17,23.3,23.6,23.3
2023-04-18,23.2,23.6,23.2
2023-04-19,23.2,23.4,23.2
2023-04-20,23.1,23.3,22.95
2023-04-21,22.3,23.1,22.25
2023-04-24,22.5,22.7,22.25
2023-04-25,22.55,23.5,22.35
2023-04-26,22.4,22.5,22.25
2023-04-27,22.45,22.8,22.25
2023-04-28,22.95,23.15,22.35
2023-05-02,22.9,23.3,22.9
2023-05-03,22.95,22.95,22.75
2023-05-04,22.7,23.15,22.0
2023-05-05,22.8,23.05,22.7
2023-05-08,22.85,22.9,22.75
2023-05-09,23.6,23.7,22.65
2023-05-10,23.7,23.75,23.4
2023-05-11,24.1,26.05,24.05
2023-05-12,24.6,25.85,23.95
2023-05-15,25.1,25.65,24.8
2023-05-16,24.7,25.35,24.6
2023-05-17,24.7,24.9,24.55
