Date,Close,High,Low
2023-01-03,86.1,86.4,85.7
2023-01-04,86.0,86.5,85.8
2023-01-05,85.5,86.5,85.5
2023-01-06,86.3,86.4,85.5
2023-01-09,87.4,87.6,86.8
2023-01-10,87.6,87.9,87.4
2023-01-11,86.6,87.8,86.6
2023-01-12,86.1,87.2,85.8
2023-01-13,85.2,86.7,84.7
2023-01-16,85.3,86.2,85.2
2023-01-17,86.0,86.1,84.9
2023-01-30,85.9,87.5,85.8
2023-01-31,86.8,86.9,86.2
2023-02-01,86.6,87.3,86.6
2023-02-02,87.6,87.6,86.7
2023-02-03,89.5,89.5,87.3
2023-02-06,89.2,89.6,88.6
2023-02-07,89.6,89.6,88.7
2023-02-08,89.5,89.8,89.0
2023-02-09,89.3,89.7,88.7
2023-02-10,89.5,89.6,88.8
2023-02-13,90.2,90.2,89.5
2023-02-14,90.5,90.9,90.1
2023-02-15,90.7,90.8,90.0
2023-02-16,90.3,91.3,90.3
2023-02-17,90.1,90.5,89.6
2023-02-20,90.7,90.8,89.8
2023-02-21,90.7,90.7,90.1
2023-02-22,90.8,90.8,89.9
2023-02-23,92.3,92.3,91.0
2023-02-24,92.0,92.5,91.6
2023-03-01,91.0,91.4,87.7
2023-03-02,92.5,92.5,91.0
2023-03-03,94.3,94.7,92.2
2023-03-06,94.1,94.6,93.6
2023-03-07,94.8,95.0,94.1
2023-03-08,94.8,95.0,94.2
2023-03-09,93.1,96.2,92.5
2023-03-10,93.2,93.4,92.0
2023-03-13,93.9,94.0,92.1
2023-03-14,92.6,93.5,92.6
2023-03-15,91.5,93.1,90.8
2023-03-16,90.0,91.0,90.0
2023-03-17,90.7,91.2,90.5
2023-03-20,91.4,91.5,90.7
2023-03-21,91.3,92.2,91.3
2023-03-22,93.2,93.5,91.7
2023-03-23,93.6,93.8,92.5
2023-03-24,92.7,94.0,92.7
2023-03-27,93.8,94.1,92.9
2023-03-28,93.7,94.1,93.5
2023-03-29,94.5,94.8,93.5
2023-03-30,95.0,95.0,94.5
2023-03-31,95.3,95.9,95.0
2023-04-06,96.1,96.4,94.1
2023-04-07,95.7,96.5,95.2
2023-04-10,95.6,96.1,95.3
2023-04-11,96.4,97.0,95.6
2023-04-12,96.4,96.8,96.2
2023-04-13,96.6,97.0,96.2
2023-04-14,96.8,97.4,96.3
2023-04-17,95.4,97.0,94.9
2023-04-18,95.9,95.9,95.0
2023-04-19,95.4,96.5,95.0
2023-04-20,95.1,95.8,94.8
2023-04-21,94.6,95.4,94.2
2023-04-24,94.0,94.8,93.7
2023-04-25,94.4,95.4,94.1
2023-04-26,94.8,95.0,93.9
2023-04-27,95.8,95.8,94.6
2023-04-28,97.0,97.0,96.1
2023-05-02,97.5,98.0,97.1
2023-05-03,98.7,99.0,97.5
2023-05-04,98.7,99.0,98.0
2023-05-05,98.0,99.0,97.5
2023-05-08,98.8,98.9,98.3
2023-05-09,98.4,98.9,98.1
2023-05-10,97.9,98.9,97.5
2023-05-11,98.4,98.7,97.9
2023-05-12,98.6,98.7,97.3
2023-05-15,99.2,99.6,98.6
2023-05-16,100.0,100.5,99.5
2023-05-17,100.5,101.5,100.0
2023-05-18,102.0,102.5,101.0
2023-05-19,103.5,103.5,102.0
2023-05-22,104.5,105.0,102.5
2023-05-23,103.5,105.5,103.0
2023-05-24,104.5,105.0,102.0
2023-05-25,104.0,104.5,102.5
2023-05-26,105.0,105.5,103.0
2023-05-29,104.5,107.0,104.0
2023-05-30,105.5,106.0,103.5
2023-05-31,106.0,107.0,105.0
2023-06-01,105.0,106.0,104.0
2023-06-02,105.0,105.5,104.0
2023-06-05,105.5,106.0,104.5
2023-06-06,104.5,106.0,104.0
2023-06-07,106.0,106.0,103.5
2023-06-08,105.0,106.5,105.0
2023-06-09,104.0,105.0,104.0
2023-06-12,104.5,105.0,103.5
2023-06-13,105.0,105.5,104.5
2023-06-14,106.0,106.5,105.0
2023-06-15,105.0,106.0,104.0
2023-06-16,95.2,99.4,94.5
2023-06-19,94.1,95.9,94.1
2023-06-20,94.0,95.0,94.0
2023-06-21,94.9,94.9,94.0
2023-06-26,93.9,95.3,93.5
2023-06-27,95.0,95.4,93.8
2023-06-28,97.3,97.5,95.2
2023-06-29,97.6,97.6,96.8
2023-06-30,98.0,98.0,97.4
2023-07-03,99.6,99.7,97.7
2023-07-04,101.0,101.5,99.1
2023-07-05,101.0,102.5,100.0
2023-07-06,100.5,101.5,99.4
2023-07-07,100.5,101.5,99.5
2023-07-10,99.7,101.0,99.6
2023-07-11,100.5,101.0,99.8
2023-07-12,103.0,103.0,99.7
2023-07-13,101.0,103.5,101.0
2023-07-14,102.5,102.5,100.5
