Date,Close,High,Low
2023-01-03,58.2,58.2,58.1
2023-01-04,58.4,58.4,58.2
2023-01-05,58.4,58.4,58.4
2023-01-06,58.6,58.6,58.4
2023-01-09,59.0,59.6,58.7
2023-01-10,58.6,59.0,58.6
2023-01-11,58.6,58.9,58.0
2023-01-12,58.3,58.3,58.2
2023-01-13,58.6,58.6,58.3
2023-01-16,58.8,58.8,58.8
2023-01-17,58.8,58.8,58.8
2023-01-30,58.9,58.9,58.7
2023-01-31,59.3,59.3,59.3
2023-02-01,59.2,59.3,59.0
2023-02-02,58.9,59.2,58.9
2023-02-03,59.1,59.1,58.9
2023-02-06,59.1,59.2,58.9
2023-02-07,58.8,58.8,58.6
2023-02-08,59.0,59.0,58.7
2023-02-09,59.1,59.1,58.7
2023-02-10,59.2,59.2,59.0
2023-02-13,60.0,60.1,59.5
2023-02-14,60.4,60.4,60.0
2023-02-15,60.3,60.5,60.0
2023-02-16,60.1,60.4,60.0
2023-02-17,60.4,60.4,60.0
2023-02-20,62.9,63.1,61.7
2023-02-21,63.1,63.3,62.6
2023-02-22,63.0,63.3,62.0
2023-02-23,63.3,63.5,62.9
2023-02-24,62.8,63.4,62.8
2023-03-01,63.0,63.0,62.8
2023-03-02,63.1,63.4,62.5
2023-03-03,63.2,63.4,63.0
2023-03-06,63.4,63.7,63.0
2023-03-07,63.2,63.4,63.1
2023-03-08,63.4,63.4,63.1
2023-03-09,63.3,63.4,63.3
2023-03-10,62.7,63.0,62.5
2023-03-13,61.3,62.4,61.0
2023-03-14,61.8,61.3,60.9
2023-03-15,62.0,63.1,61.8
2023-03-16,63.9,66.0,62.0
2023-03-17,64.1,64.9,63.4
2023-03-20,64.4,65.7,64.1
2023-03-21,64.7,65.9,64.3
2023-03-22,64.4,64.6,64.4
2023-03-23,64.7,65.2,64.7
2023-03-24,64.4,65.0,64.1
2023-03-27,64.3,64.6,64.3
2023-03-28,64.3,64.3,64.3
2023-03-29,64.6,64.6,64.1
2023-03-30,64.5,64.6,64.4
2023-03-31,64.3,64.3,64.3
2023-04-06,64.3,64.3,64.1
2023-04-07,64.1,64.1,64.0
2023-04-10,63.9,63.9,63.7
2023-04-11,64.9,65.0,63.9
2023-04-12,65.3,65.8,65.0
2023-04-13,65.6,65.8,65.6
2023-04-14,65.1,65.7,65.1
2023-04-17,65.2,66.2,65.1
2023-04-18,65.3,65.5,65.2
2023-04-19,65.3,65.9,65.3
2023-04-20,66.0,66.1,65.2
2023-04-21,64.9,66.0,64.6
2023-04-24,64.6,64.9,64.5
2023-04-25,64.3,65.4,64.2
2023-04-26,64.3,64.8,63.9
2023-04-27,65.5,65.5,65.4
2023-04-28,65.4,65.9,65.0
2023-05-02,65.7,66.1,65.4
2023-05-03,67.3,69.6,66.1
2023-05-04,67.1,67.3,66.4
2023-05-05,66.6,66.7,66.5
2023-05-08,66.6,67.5,66.6
2023-05-09,67.0,68.3,67.0
2023-05-10,70.0,71.4,67.2
2023-05-11,73.9,75.5,71.6
